condition_evolved	condition_measurement	isolate	population	day	genotyped_mutated_gene	genotyped_mutated_site	doubling_time
MO	YNB+RM	P4_H7	F12_2_MO_1	0	unknown	unknown	3.26714939209186
MO	YNB+RM	P3_H8	F12_2_MO_1	0	unknown	unknown	2.62697210572767
MO	YNB+RM	P4_H8	F12_2_MO_1	0	unknown	unknown	2.61246139829636
MO	YNB+RM	P3_H9	F12_2_MO_1	0	unknown	unknown	2.480642737983
MO	YNB+RM	P4_H9	F12_2_MO_1	0	unknown	unknown	2.54775615239038
MO	YNB+RM	P3_H10	F12_2_MO_1	0	unknown	unknown	2.6822673437666
MO	YNB+RM	P4_H10	F12_2_MO_1	0	unknown	unknown	2.37261621369951
MO	YNB+RM	P3_H11	F12_2_MO_1	0	unknown	unknown	3.15602390293192
MO	YNB+RM	P4_H11	F12_2_MO_1	0	unknown	unknown	3.32985541927416
MO	YNB+RM	P3_H12	F12_2_MO_1	0	unknown	unknown	2.7036058685969
MO	YNB+RM	P4_H12	F12_2_MO_1	0	unknown	unknown	2.47830225228677
RM	YNB+RM	P18_A1	F12_1_RM_2	32	TOR1	S1972N_hete	1.28795539430159
RM	YNB+RM	P18_A1	F12_1_RM_2	32	TOR1	S1972N_hete	1.35365389511185
RM	YNB+RM	P19_A1	F12_1_RM_4	32	TOR1	W2038L_hete	NA
RM	YNB+RM	P19_A1	F12_1_RM_4	32	TOR1	W2038L_hete	1.35253620775348
RM	YNB+RM	P18_A2	F12_1_RM_2	32	unknown	unknown	1.36073773477215
RM	YNB+RM	P18_A2	F12_1_RM_2	32	unknown	unknown	1.34141423416932
RM	YNB+RM	P19_A2	F12_1_RM_4	32	unknown	unknown	1.55799990429596
RM	YNB+RM	P19_A2	F12_1_RM_4	32	unknown	unknown	1.60035111061868
RM	YNB+RM	P18_A3	F12_1_RM_2	32	unknown	unknown	1.4471694075885
RM	YNB+RM	P18_A3	F12_1_RM_2	32	unknown	unknown	1.36781227331431
RM	YNB+RM	P19_A3	F12_1_RM_4	32	unknown	unknown	2.01295907316712
RM	YNB+RM	P19_A3	F12_1_RM_4	32	unknown	unknown	2.05929671971401
RM	YNB+RM	P18_A4	F12_1_RM_2	32	unknown	unknown	1.37454456202601
RM	YNB+RM	P18_A4	F12_1_RM_2	32	unknown	unknown	1.36471166299668
RM	YNB+RM	P19_A4	F12_1_RM_4	32	unknown	unknown	2.06671965366989
RM	YNB+RM	P19_A4	F12_1_RM_4	32	unknown	unknown	2.13049664694163
RM	YNB+RM	P18_A5	F12_1_RM_2	32	unknown	unknown	1.41685325614555
RM	YNB+RM	P18_A5	F12_1_RM_2	32	unknown	unknown	1.41375606246404
RM	YNB+RM	P19_A5	F12_1_RM_4	32	unknown	unknown	1.82922396239279
RM	YNB+RM	P19_A5	F12_1_RM_4	32	unknown	unknown	1.82789761650073
RM	YNB+RM	P18_A6	F12_1_RM_2	32	unknown	unknown	1.80610105180943
RM	YNB+RM	P18_A6	F12_1_RM_2	32	unknown	unknown	1.46266081503704
RM	YNB+RM	P19_A6	F12_1_RM_4	32	FPR1	T82P_homo	1.75104154945776
RM	YNB+RM	P19_A6	F12_1_RM_4	32	FPR1	T82P_homo	1.82036976798023
RM	YNB+RM	P18_A7	F12_1_RM_2	32	unknown	unknown	1.50355289017825
RM	YNB+RM	P18_A7	F12_1_RM_2	32	unknown	unknown	1.51668638469436
RM	YNB+RM	P19_A7	F12_1_RM_4	32	unknown	unknown	1.92262387778166
RM	YNB+RM	P19_A7	F12_1_RM_4	32	unknown	unknown	1.95508487505143
RM	YNB+RM	P18_A8	F12_1_RM_2	32	unknown	unknown	1.48259175405634
RM	YNB+RM	P18_A8	F12_1_RM_2	32	unknown	unknown	1.41391645726563
RM	YNB+RM	P19_A8	F12_1_RM_4	32	unknown	unknown	2.21623378202847
RM	YNB+RM	P19_A8	F12_1_RM_4	32	unknown	unknown	2.256393815967
RM	YNB+RM	P18_A9	F12_1_RM_2	32	unknown	unknown	1.50202998077436
RM	YNB+RM	P18_A9	F12_1_RM_2	32	unknown	unknown	1.51274361298886
RM	YNB+RM	P19_A9	F12_1_RM_4	32	unknown	unknown	2.50061702110323
RM	YNB+RM	P19_A9	F12_1_RM_4	32	unknown	unknown	2.454952307374
RM	YNB+RM	P18_A10	F12_1_RM_2	32	unknown	unknown	1.52515721660208
RM	YNB+RM	P18_A10	F12_1_RM_2	32	unknown	unknown	1.55703386370915
RM	YNB+RM	P19_A10	F12_1_RM_4	32	unknown	unknown	1.83465910876247
RM	YNB+RM	P19_A10	F12_1_RM_4	32	unknown	unknown	1.89539258621193
RM	YNB+RM	P18_A11	F12_1_RM_2	32	unknown	unknown	1.43387507361313
RM	YNB+RM	P18_A11	F12_1_RM_2	32	unknown	unknown	1.50302976518746
RM	YNB+RM	P19_A11	F12_1_RM_4	32	unknown	unknown	2.42120528067619
RM	YNB+RM	P19_A11	F12_1_RM_4	32	unknown	unknown	2.05867888928255
RM	YNB+RM	P18_A12	F12_1_RM_2	32	unknown	unknown	1.48509618989463
RM	YNB+RM	P18_A12	F12_1_RM_2	32	unknown	unknown	1.61202148983252
RM	YNB+RM	P19_A12	F12_1_RM_4	32	unknown	unknown	2.441696769801
RM	YNB+RM	P19_A12	F12_1_RM_4	32	unknown	unknown	2.42387373724993
MO	YNB+RM	P1_A1	F12_1_MO_1	0	unknown	unknown	2.3934937592855
MO	YNB+RM	P2_A1	F12_1_MO_1	0	unknown	unknown	2.59489623589574
MO	YNB+RM	P1_A2	F12_1_MO_1	0	unknown	unknown	2.56652390179244
MO	YNB+RM	P2_A2	F12_1_MO_1	0	unknown	unknown	2.9611462618387
MO	YNB+RM	P1_A3	F12_1_MO_1	0	unknown	unknown	3.84014448189315
MO	YNB+RM	P2_A3	F12_1_MO_1	0	unknown	unknown	3.12959746357732
MO	YNB+RM	P1_A4	F12_1_MO_1	0	unknown	unknown	3.36663264885972
MO	YNB+RM	P2_A4	F12_1_MO_1	0	unknown	unknown	3.07640116698577
MO	YNB+RM	P1_A5	F12_1_MO_1	0	unknown	unknown	2.53307398341915
MO	YNB+RM	P2_A5	F12_1_MO_1	0	unknown	unknown	2.80291071436447
MO	YNB+RM	P1_A6	F12_1_MO_1	0	unknown	unknown	2.92414163405802
MO	YNB+RM	P2_A6	F12_1_MO_1	0	unknown	unknown	2.52410040538608
MO	YNB+RM	P1_A7	F12_1_MO_1	0	unknown	unknown	2.31933018771863
MO	YNB+RM	P2_A7	F12_1_MO_1	0	unknown	unknown	3.23964744318665
MO	YNB+RM	P1_A8	F12_1_MO_1	0	unknown	unknown	3.19239035446713
MO	YNB+RM	P2_A8	F12_1_MO_1	0	unknown	unknown	2.45499792825838
MO	YNB+RM	P1_A9	F12_1_MO_1	0	unknown	unknown	2.58477560463533
MO	YNB+RM	P2_A9	F12_1_MO_1	0	unknown	unknown	2.90565153054874
MO	YNB+RM	P1_A10	F12_1_MO_1	0	unknown	unknown	3.42598887632875
MO	YNB+RM	P2_A10	F12_1_MO_1	0	unknown	unknown	3.12398973294495
MO	YNB+RM	P1_A11	F12_1_MO_1	0	unknown	unknown	2.63263322275937
MO	YNB+RM	P2_A11	F12_1_MO_1	0	unknown	unknown	2.29372487928753
MO	YNB+RM	P1_A12	F12_1_MO_1	0	unknown	unknown	2.56312343921942
MO	YNB+RM	P2_A12	F12_1_MO_1	0	unknown	unknown	4.20336839881398
RM	YNB+RM	P20_A1	F12_2_RM_2	32	TOR1	S1972R_hete	1.7444475238024
RM	YNB+RM	P20_A1	F12_2_RM_2	32	TOR1	S1972R_hete	1.66719748299086
RM	YNB+RM	P21_A1	F12_2_RM_4	32	unknown	unknown	1.98852539497443
RM	YNB+RM	P21_A1	F12_2_RM_4	32	unknown	unknown	2.01470663060271
RM	YNB+RM	P20_A2	F12_2_RM_2	32	unknown	unknown	1.44806902108504
RM	YNB+RM	P20_A2	F12_2_RM_2	32	unknown	unknown	1.46942330717007
RM	YNB+RM	P21_A2	F12_2_RM_4	32	unknown	unknown	1.75253688114976
RM	YNB+RM	P21_A2	F12_2_RM_4	32	unknown	unknown	1.73902775514495
RM	YNB+RM	P20_A3	F12_2_RM_2	32	unknown	unknown	1.51383236401586
RM	YNB+RM	P20_A3	F12_2_RM_2	32	unknown	unknown	1.54447738509733
RM	YNB+RM	P21_A3	F12_2_RM_4	32	unknown	unknown	2.04161282765377
RM	YNB+RM	P21_A3	F12_2_RM_4	32	unknown	unknown	1.95255955309531
RM	YNB+RM	P20_A4	F12_2_RM_2	32	unknown	unknown	1.47582344142571
RM	YNB+RM	P20_A4	F12_2_RM_2	32	unknown	unknown	1.49674503598065
RM	YNB+RM	P21_A4	F12_2_RM_4	32	unknown	unknown	1.76857243825147
RM	YNB+RM	P21_A4	F12_2_RM_4	32	unknown	unknown	1.76772000581825
RM	YNB+RM	P20_A5	F12_2_RM_2	32	unknown	unknown	1.5944186824248
RM	YNB+RM	P20_A5	F12_2_RM_2	32	unknown	unknown	1.55540049886957
RM	YNB+RM	P21_A5	F12_2_RM_4	32	unknown	unknown	1.72055853361999
RM	YNB+RM	P21_A5	F12_2_RM_4	32	unknown	unknown	1.69049576403522
RM	YNB+RM	P20_A6	F12_2_RM_2	32	unknown	unknown	1.52315394100558
RM	YNB+RM	P20_A6	F12_2_RM_2	32	unknown	unknown	1.52928494843757
RM	YNB+RM	P21_A6	F12_2_RM_4	32	unknown	unknown	1.71224763062102
RM	YNB+RM	P21_A6	F12_2_RM_4	32	unknown	unknown	1.72603659999459
RM	YNB+RM	P20_A7	F12_2_RM_2	32	unknown	unknown	1.49588446482578
RM	YNB+RM	P20_A7	F12_2_RM_2	32	unknown	unknown	1.50374606300285
RM	YNB+RM	P21_A7	F12_2_RM_4	32	unknown	unknown	1.93883540345635
RM	YNB+RM	P21_A7	F12_2_RM_4	32	unknown	unknown	1.91664446698747
RM	YNB+RM	P20_A8	F12_2_RM_2	32	unknown	unknown	1.52744357385735
RM	YNB+RM	P20_A8	F12_2_RM_2	32	unknown	unknown	1.51050358913985
RM	YNB+RM	P21_A8	F12_2_RM_4	32	unknown	unknown	1.74193853003367
RM	YNB+RM	P21_A8	F12_2_RM_4	32	unknown	unknown	1.662735504563
RM	YNB+RM	P20_A9	F12_2_RM_2	32	unknown	unknown	1.50300149612394
RM	YNB+RM	P20_A9	F12_2_RM_2	32	unknown	unknown	1.53182438656113
RM	YNB+RM	P21_A9	F12_2_RM_4	32	unknown	unknown	1.74085424744327
RM	YNB+RM	P21_A9	F12_2_RM_4	32	unknown	unknown	1.67236612601066
RM	YNB+RM	P20_A10	F12_2_RM_2	32	unknown	unknown	1.58152839043489
RM	YNB+RM	P20_A10	F12_2_RM_2	32	unknown	unknown	1.54217254609305
RM	YNB+RM	P21_A10	F12_2_RM_4	32	unknown	unknown	1.84457464338464
RM	YNB+RM	P21_A10	F12_2_RM_4	32	unknown	unknown	1.7859080749688
RM	YNB+RM	P20_A11	F12_2_RM_2	32	unknown	unknown	1.50677354578049
RM	YNB+RM	P20_A11	F12_2_RM_2	32	unknown	unknown	1.49825397641006
RM	YNB+RM	P21_A11	F12_2_RM_4	32	unknown	unknown	1.67283131831766
RM	YNB+RM	P21_A11	F12_2_RM_4	32	unknown	unknown	1.7277397018029
RM	YNB+RM	P20_A12	F12_2_RM_2	32	unknown	unknown	1.71110684593548
RM	YNB+RM	P20_A12	F12_2_RM_2	32	unknown	unknown	1.76882698101693
RM	YNB+RM	P21_A12	F12_2_RM_4	32	unknown	unknown	1.86725103156464
RM	YNB+RM	P21_A12	F12_2_RM_4	32	unknown	unknown	1.89484833225727
MO	YNB+RM	P3_A1	F12_2_MO_1	0	unknown	unknown	2.44300472757934
MO	YNB+RM	P4_A1	F12_2_MO_1	0	unknown	unknown	2.94714316076945
MO	YNB+RM	P3_A2	F12_2_MO_1	0	unknown	unknown	4.15938465321052
MO	YNB+RM	P4_A2	F12_2_MO_1	0	unknown	unknown	2.54837743306453
MO	YNB+RM	P3_A3	F12_2_MO_1	0	unknown	unknown	3.13065423217015
MO	YNB+RM	P4_A3	F12_2_MO_1	0	unknown	unknown	3.16510293842125
MO	YNB+RM	P3_A4	F12_2_MO_1	0	unknown	unknown	2.81872731924614
MO	YNB+RM	P4_A4	F12_2_MO_1	0	unknown	unknown	3.63677863991627
MO	YNB+RM	P3_A5	F12_2_MO_1	0	unknown	unknown	2.86456145699423
MO	YNB+RM	P4_A5	F12_2_MO_1	0	unknown	unknown	3.68440402716438
MO	YNB+RM	P3_A6	F12_2_MO_1	0	unknown	unknown	2.79591552077339
MO	YNB+RM	P4_A6	F12_2_MO_1	0	unknown	unknown	3.29828603410858
MO	YNB+RM	P3_A7	F12_2_MO_1	0	unknown	unknown	2.79864593219049
MO	YNB+RM	P4_A7	F12_2_MO_1	0	unknown	unknown	2.85650868441006
MO	YNB+RM	P3_A8	F12_2_MO_1	0	unknown	unknown	2.99215464976125
MO	YNB+RM	P4_A8	F12_2_MO_1	0	unknown	unknown	2.80200375733235
MO	YNB+RM	P3_A9	F12_2_MO_1	0	unknown	unknown	3.73214526700371
MO	YNB+RM	P4_A9	F12_2_MO_1	0	unknown	unknown	2.5742326422347
MO	YNB+RM	P3_A10	F12_2_MO_1	0	unknown	unknown	2.94842300467727
MO	YNB+RM	P4_A10	F12_2_MO_1	0	unknown	unknown	2.66770970179026
MO	YNB+RM	P3_A11	F12_2_MO_1	0	unknown	unknown	2.37561310278116
MO	YNB+RM	P4_A11	F12_2_MO_1	0	unknown	unknown	2.26934090595772
MO	YNB+RM	P3_A12	F12_2_MO_1	0	unknown	unknown	2.66764859810546
MO	YNB+RM	P4_A12	F12_2_MO_1	0	unknown	unknown	2.86950733751587
RM	YNB+RM	P18_B1	F12_1_RM_2	32	TOR1	S1972N_hete	1.38580968085805
RM	YNB+RM	P18_B1	F12_1_RM_2	32	TOR1	S1972N_hete	1.50304332857879
RM	YNB+RM	P19_B1	F12_1_RM_4	32	unknown	unknown	1.75997417429459
RM	YNB+RM	P19_B1	F12_1_RM_4	32	unknown	unknown	1.59667034324248
RM	YNB+RM	P18_B2	F12_1_RM_2	32	unknown	unknown	1.66694039130509
RM	YNB+RM	P18_B2	F12_1_RM_2	32	unknown	unknown	1.66788983179128
RM	YNB+RM	P19_B2	F12_1_RM_4	32	unknown	unknown	2.13111442811798
RM	YNB+RM	P19_B2	F12_1_RM_4	32	unknown	unknown	2.0472063997186
RM	YNB+RM	P18_B3	F12_1_RM_2	32	unknown	unknown	1.70038930984561
RM	YNB+RM	P18_B3	F12_1_RM_2	32	unknown	unknown	1.72260325179582
RM	YNB+RM	P19_B3	F12_1_RM_4	32	unknown	unknown	2.65991818309034
RM	YNB+RM	P19_B3	F12_1_RM_4	32	unknown	unknown	2.57723576404964
RM	YNB+RM	P18_B4	F12_1_RM_2	32	unknown	unknown	1.63258721503715
RM	YNB+RM	P18_B4	F12_1_RM_2	32	unknown	unknown	1.62908794012575
RM	YNB+RM	P19_B4	F12_1_RM_4	32	unknown	unknown	1.69502480445619
RM	YNB+RM	P19_B4	F12_1_RM_4	32	unknown	unknown	1.64700551278521
RM	YNB+RM	P18_B5	F12_1_RM_2	32	unknown	unknown	1.64142339012131
RM	YNB+RM	P18_B5	F12_1_RM_2	32	unknown	unknown	1.64849730062147
RM	YNB+RM	P19_B5	F12_1_RM_4	32	unknown	unknown	2.90034533118919
RM	YNB+RM	P19_B5	F12_1_RM_4	32	unknown	unknown	2.96162459711185
RM	YNB+RM	P18_B6	F12_1_RM_2	32	unknown	unknown	1.72528329304847
RM	YNB+RM	P18_B6	F12_1_RM_2	32	unknown	unknown	1.78069006078593
RM	YNB+RM	P19_B6	F12_1_RM_4	32	unknown	unknown	2.35758086579087
RM	YNB+RM	P19_B6	F12_1_RM_4	32	unknown	unknown	2.31125655941761
RM	YNB+RM	P18_B7	F12_1_RM_2	32	unknown	unknown	1.6612159890732
RM	YNB+RM	P18_B7	F12_1_RM_2	32	unknown	unknown	1.70710877231603
RM	YNB+RM	P19_B7	F12_1_RM_4	32	unknown	unknown	2.20313011871906
RM	YNB+RM	P19_B7	F12_1_RM_4	32	unknown	unknown	2.21746271082108
RM	YNB+RM	P18_B8	F12_1_RM_2	32	unknown	unknown	2.01065577272961
RM	YNB+RM	P18_B8	F12_1_RM_2	32	unknown	unknown	1.87012110100526
RM	YNB+RM	P19_B8	F12_1_RM_4	32	unknown	unknown	2.53848008887201
RM	YNB+RM	P19_B8	F12_1_RM_4	32	unknown	unknown	2.61259949258509
RM	YNB+RM	P18_B9	F12_1_RM_2	32	unknown	unknown	1.77410714232065
RM	YNB+RM	P18_B9	F12_1_RM_2	32	unknown	unknown	1.75545861085847
RM	YNB+RM	P19_B9	F12_1_RM_4	32	unknown	unknown	1.81506343169206
RM	YNB+RM	P19_B9	F12_1_RM_4	32	unknown	unknown	1.84882562648961
RM	YNB+RM	P18_B10	F12_1_RM_2	32	unknown	unknown	1.8190734785679
RM	YNB+RM	P18_B10	F12_1_RM_2	32	unknown	unknown	1.80081484632549
RM	YNB+RM	P19_B10	F12_1_RM_4	32	unknown	unknown	2.64257020643051
RM	YNB+RM	P19_B10	F12_1_RM_4	32	unknown	unknown	2.57259560535286
RM	YNB+RM	P18_B11	F12_1_RM_2	32	unknown	unknown	1.76861520529441
RM	YNB+RM	P18_B11	F12_1_RM_2	32	unknown	unknown	1.75032860870154
RM	YNB+RM	P19_B11	F12_1_RM_4	32	unknown	unknown	1.82381284839803
RM	YNB+RM	P19_B11	F12_1_RM_4	32	unknown	unknown	1.88645905076647
RM	YNB+RM	P18_B12	F12_1_RM_2	32	unknown	unknown	1.79906502464198
RM	YNB+RM	P18_B12	F12_1_RM_2	32	unknown	unknown	1.80544901254875
RM	YNB+RM	P19_B12	F12_1_RM_4	32	unknown	unknown	2.32977252998346
RM	YNB+RM	P19_B12	F12_1_RM_4	32	unknown	unknown	2.40577895685534
MO	YNB+RM	P1_B1	F12_1_MO_1	0	unknown	unknown	2.39626077312922
MO	YNB+RM	P2_B1	F12_1_MO_1	0	unknown	unknown	3.90903444869708
MO	YNB+RM	P1_B2	F12_1_MO_1	0	unknown	unknown	3.79198602726138
MO	YNB+RM	P2_B2	F12_1_MO_1	0	unknown	unknown	3.39055030681511
MO	YNB+RM	P1_B3	F12_1_MO_1	0	unknown	unknown	2.70681241798159
MO	YNB+RM	P2_B3	F12_1_MO_1	0	unknown	unknown	3.88096042407754
MO	YNB+RM	P1_B4	F12_1_MO_1	0	unknown	unknown	3.22426388768709
MO	YNB+RM	P2_B4	F12_1_MO_1	0	unknown	unknown	3.68297791988523
MO	YNB+RM	P1_B5	F12_1_MO_1	0	unknown	unknown	3.55597369343208
MO	YNB+RM	P2_B5	F12_1_MO_1	0	unknown	unknown	2.77737306029346
MO	YNB+RM	P1_B6	F12_1_MO_1	0	unknown	unknown	3.08283883839282
MO	YNB+RM	P2_B6	F12_1_MO_1	0	unknown	unknown	3.07979942761502
MO	YNB+RM	P1_B7	F12_1_MO_1	0	unknown	unknown	2.75721770925541
MO	YNB+RM	P2_B7	F12_1_MO_1	0	unknown	unknown	3.05107994005102
MO	YNB+RM	P1_B8	F12_1_MO_1	0	unknown	unknown	2.90458902950162
MO	YNB+RM	P2_B8	F12_1_MO_1	0	unknown	unknown	3.11578265133636
MO	YNB+RM	P1_B9	F12_1_MO_1	0	unknown	unknown	3.75781216295845
MO	YNB+RM	P2_B9	F12_1_MO_1	0	unknown	unknown	3.10390747973546
MO	YNB+RM	P1_B10	F12_1_MO_1	0	unknown	unknown	3.51050823650203
MO	YNB+RM	P2_B10	F12_1_MO_1	0	unknown	unknown	3.45785129042753
MO	YNB+RM	P1_B11	F12_1_MO_1	0	unknown	unknown	3.46618010204646
MO	YNB+RM	P2_B11	F12_1_MO_1	0	unknown	unknown	2.65728925456265
MO	YNB+RM	P1_B12	F12_1_MO_1	0	unknown	unknown	2.9174248885333
MO	YNB+RM	P2_B12	F12_1_MO_1	0	unknown	unknown	2.86991686494673
RM	YNB+RM	P20_B1	F12_2_RM_2	32	TOR1	W2038S_hete	1.33751721024013
RM	YNB+RM	P20_B1	F12_2_RM_2	32	TOR1	W2038S_hete	1.46651176126467
RM	YNB+RM	P21_B1	F12_2_RM_4	32	unknown	unknown	1.92359924194712
RM	YNB+RM	P21_B1	F12_2_RM_4	32	unknown	unknown	1.79265838230418
RM	YNB+RM	P20_B2	F12_2_RM_2	32	unknown	unknown	1.6205911085734
RM	YNB+RM	P20_B2	F12_2_RM_2	32	unknown	unknown	1.62920573515312
RM	YNB+RM	P21_B2	F12_2_RM_4	32	unknown	unknown	1.75328662057131
RM	YNB+RM	P21_B2	F12_2_RM_4	32	unknown	unknown	1.77257981322823
RM	YNB+RM	P20_B3	F12_2_RM_2	32	unknown	unknown	1.53192310203585
RM	YNB+RM	P20_B3	F12_2_RM_2	32	unknown	unknown	1.49287070625859
RM	YNB+RM	P21_B3	F12_2_RM_4	32	unknown	unknown	1.9617577484547
RM	YNB+RM	P21_B3	F12_2_RM_4	32	unknown	unknown	1.89705252132433
RM	YNB+RM	P20_B4	F12_2_RM_2	32	unknown	unknown	1.5507923671335
RM	YNB+RM	P20_B4	F12_2_RM_2	32	unknown	unknown	1.62515851924565
RM	YNB+RM	P21_B4	F12_2_RM_4	32	unknown	unknown	1.62463441097388
RM	YNB+RM	P21_B4	F12_2_RM_4	32	unknown	unknown	1.64142046812538
RM	YNB+RM	P20_B5	F12_2_RM_2	32	unknown	unknown	1.56174870213713
RM	YNB+RM	P20_B5	F12_2_RM_2	32	unknown	unknown	1.56416208042321
RM	YNB+RM	P21_B5	F12_2_RM_4	32	unknown	unknown	1.93185321192724
RM	YNB+RM	P21_B5	F12_2_RM_4	32	unknown	unknown	1.87857855371835
RM	YNB+RM	P20_B6	F12_2_RM_2	32	unknown	unknown	1.54608141672713
RM	YNB+RM	P20_B6	F12_2_RM_2	32	unknown	unknown	1.56702126375452
RM	YNB+RM	P21_B6	F12_2_RM_4	32	TOR2	S1975I_hete	1.85045168815175
RM	YNB+RM	P21_B6	F12_2_RM_4	32	TOR2	S1975I_hete	1.83266457415183
RM	YNB+RM	P20_B7	F12_2_RM_2	32	unknown	unknown	1.61229883094228
RM	YNB+RM	P20_B7	F12_2_RM_2	32	unknown	unknown	1.60333511388203
RM	YNB+RM	P21_B7	F12_2_RM_4	32	unknown	unknown	1.56319791237892
RM	YNB+RM	P21_B7	F12_2_RM_4	32	unknown	unknown	1.57032219560769
RM	YNB+RM	P20_B8	F12_2_RM_2	32	unknown	unknown	1.61949999157562
RM	YNB+RM	P20_B8	F12_2_RM_2	32	unknown	unknown	1.61844298246952
RM	YNB+RM	P21_B8	F12_2_RM_4	32	unknown	unknown	1.74327581908931
RM	YNB+RM	P21_B8	F12_2_RM_4	32	unknown	unknown	1.70923711861201
RM	YNB+RM	P20_B9	F12_2_RM_2	32	unknown	unknown	1.62814598406884
RM	YNB+RM	P20_B9	F12_2_RM_2	32	unknown	unknown	1.64639871142179
RM	YNB+RM	P21_B9	F12_2_RM_4	32	unknown	unknown	1.77843566225188
RM	YNB+RM	P21_B9	F12_2_RM_4	32	unknown	unknown	1.86539916289555
RM	YNB+RM	P20_B10	F12_2_RM_2	32	unknown	unknown	1.6964973453762
RM	YNB+RM	P20_B10	F12_2_RM_2	32	unknown	unknown	1.6598141831305
RM	YNB+RM	P21_B10	F12_2_RM_4	32	unknown	unknown	1.99181201828447
RM	YNB+RM	P21_B10	F12_2_RM_4	32	unknown	unknown	1.95263492129336
RM	YNB+RM	P20_B11	F12_2_RM_2	32	unknown	unknown	1.67356811849219
RM	YNB+RM	P20_B11	F12_2_RM_2	32	unknown	unknown	1.67284495789152
RM	YNB+RM	P21_B11	F12_2_RM_4	32	unknown	unknown	1.79086682505912
RM	YNB+RM	P21_B11	F12_2_RM_4	32	unknown	unknown	1.79466311557822
RM	YNB+RM	P20_B12	F12_2_RM_2	32	unknown	unknown	1.66120567550581
RM	YNB+RM	P20_B12	F12_2_RM_2	32	unknown	unknown	1.61696028587722
RM	YNB+RM	P21_B12	F12_2_RM_4	32	unknown	unknown	1.47309102459563
RM	YNB+RM	P21_B12	F12_2_RM_4	32	unknown	unknown	NA
MO	YNB+RM	P3_B1	F12_2_MO_1	0	unknown	unknown	2.80975305975841
MO	YNB+RM	P4_B1	F12_2_MO_1	0	unknown	unknown	4.3988265481355
MO	YNB+RM	P3_B2	F12_2_MO_1	0	unknown	unknown	4.17366208132222
MO	YNB+RM	P4_B2	F12_2_MO_1	0	unknown	unknown	3.53161387031906
MO	YNB+RM	P3_B3	F12_2_MO_1	0	unknown	unknown	3.46060777967849
MO	YNB+RM	P4_B3	F12_2_MO_1	0	unknown	unknown	3.49207278104433
MO	YNB+RM	P3_B4	F12_2_MO_1	0	unknown	unknown	3.46635027411914
MO	YNB+RM	P4_B4	F12_2_MO_1	0	unknown	unknown	2.89779932374909
MO	YNB+RM	P3_B5	F12_2_MO_1	0	unknown	unknown	4.25022469264361
MO	YNB+RM	P4_B5	F12_2_MO_1	0	unknown	unknown	3.38321154061508
MO	YNB+RM	P3_B6	F12_2_MO_1	0	unknown	unknown	3.31072352680281
MO	YNB+RM	P4_B6	F12_2_MO_1	0	unknown	unknown	4.25024173629647
MO	YNB+RM	P3_B7	F12_2_MO_1	0	unknown	unknown	2.70019654913178
MO	YNB+RM	P4_B7	F12_2_MO_1	0	unknown	unknown	3.2855544661061
MO	YNB+RM	P3_B8	F12_2_MO_1	0	unknown	unknown	3.18994604923887
MO	YNB+RM	P4_B8	F12_2_MO_1	0	unknown	unknown	3.61899013082827
MO	YNB+RM	P3_B9	F12_2_MO_1	0	unknown	unknown	3.72237969493898
MO	YNB+RM	P4_B9	F12_2_MO_1	0	unknown	unknown	2.78332643004166
MO	YNB+RM	P3_B10	F12_2_MO_1	0	unknown	unknown	2.59603446717564
MO	YNB+RM	P4_B10	F12_2_MO_1	0	unknown	unknown	2.70301924494163
MO	YNB+RM	P3_B11	F12_2_MO_1	0	unknown	unknown	3.17434322381536
MO	YNB+RM	P4_B11	F12_2_MO_1	0	unknown	unknown	2.58225441936336
MO	YNB+RM	P3_B12	F12_2_MO_1	0	unknown	unknown	3.10395017255251
MO	YNB+RM	P4_B12	F12_2_MO_1	0	unknown	unknown	2.73281183557817
RM	YNB+RM	P18_C1	F12_1_RM_2	32	unknown	unknown	1.41107025871279
RM	YNB+RM	P18_C1	F12_1_RM_2	32	unknown	unknown	1.63963986112286
RM	YNB+RM	P19_C1	F12_1_RM_4	32	unknown	unknown	2.05820618092058
RM	YNB+RM	P19_C1	F12_1_RM_4	32	unknown	unknown	2.13324546446744
RM	YNB+RM	P18_C2	F12_1_RM_2	32	unknown	unknown	1.75612748585204
RM	YNB+RM	P18_C2	F12_1_RM_2	32	unknown	unknown	1.73693707358071
RM	YNB+RM	P19_C2	F12_1_RM_4	32	unknown	unknown	2.66420050907739
RM	YNB+RM	P19_C2	F12_1_RM_4	32	unknown	unknown	2.63416601457691
RM	YNB+RM	P18_C3	F12_1_RM_2	32	unknown	unknown	1.6833114668397
RM	YNB+RM	P18_C3	F12_1_RM_2	32	unknown	unknown	1.66937534747012
RM	YNB+RM	P19_C3	F12_1_RM_4	32	unknown	unknown	2.57571498638967
RM	YNB+RM	P19_C3	F12_1_RM_4	32	unknown	unknown	2.52218970897031
RM	YNB+RM	P18_C4	F12_1_RM_2	32	unknown	unknown	1.67782524336437
RM	YNB+RM	P18_C4	F12_1_RM_2	32	unknown	unknown	1.62531346831557
RM	YNB+RM	P19_C4	F12_1_RM_4	32	unknown	unknown	3.3299244529953
RM	YNB+RM	P19_C4	F12_1_RM_4	32	unknown	unknown	3.17144402290155
