condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
RM	YNB	SA	0	1	P10	1.79617342298663
RM	YNB	SA	0	1	P10	1.80262918433646
RM	YNB	SA	0	1	P11	1.67813324586316
RM	YNB	SA	0	1	P11	1.72581026511684
RM	YNB	SA	0	1	P12	1.64398369546445
RM	YNB	SA	0	1	P12	1.68422775560843
RM	YNB	SA	0	1	P13	1.82827080430383
RM	YNB	SA	0	1	P13	1.78232675171513
RM	YNB	SA	0	1	P14	1.92076408356413
RM	YNB	SA	0	1	P14	1.99384472914941
RM	YNB	SA	0	1	P15	1.99127778921414
RM	YNB	SA	0	1	P15	2.04219806243781
RM	YNB	four-parent	1	0	P0	2.15364619211145
RM	YNB	two-parent	1	0	P0	2.11271583170993
RM	YNB	four-parent	1	0	P0	2.00737337396912
RM	YNB	two-parent	1	0	P0	2.18716274648675
RM	YNB	four-parent	1	3	P1	1.88362250464326
RM	YNB	two-parent	1	3	P1	2.04531184134582
RM	YNB	four-parent	1	3	P1	1.95693446861553
RM	YNB	two-parent	1	3	P1	2.10496631940733
RM	YNB	four-parent	1	3	P2	2.05062278284847
RM	YNB	two-parent	1	3	P2	2.18772717927226
RM	YNB	four-parent	1	3	P2	2.04579415382263
RM	YNB	two-parent	1	3	P2	2.16848701970035
RM	YNB	four-parent	1	3	P3	2.03541572265503
RM	YNB	two-parent	1	3	P3	2.23252232706364
RM	YNB	four-parent	1	3	P3	1.96461270441976
RM	YNB	two-parent	1	3	P3	2.08119623797137
RM	YNB	four-parent	1	3	P4	1.97325818402132
RM	YNB	two-parent	1	3	P4	2.08597863562005
RM	YNB	four-parent	1	3	P4	1.9864271685303
RM	YNB	two-parent	1	3	P4	2.14950214091187
RM	YNB	four-parent	1	3	P5	1.95667452551147
RM	YNB	two-parent	1	3	P5	2.09063650047943
RM	YNB	four-parent	1	3	P5	1.98176121692553
RM	YNB	two-parent	1	3	P5	2.0816521171693
RM	YNB	four-parent	1	0	P0	2.01526081256787
RM	YNB	two-parent	1	0	P0	2.07472377014203
RM	YNB	four-parent	1	0	P0	1.92626347931098
RM	YNB	two-parent	1	0	P0	1.9626201537159
RM	YNB	four-parent	1	3	P1	1.81714628201379
RM	YNB	two-parent	1	3	P1	1.90990204476687
RM	YNB	four-parent	1	3	P1	1.77004675465075
RM	YNB	two-parent	1	3	P1	1.85250456754791
RM	YNB	four-parent	1	3	P2	1.69669987588338
RM	YNB	two-parent	1	3	P2	1.83801234982537
RM	YNB	four-parent	1	3	P2	1.73875045908825
RM	YNB	two-parent	1	3	P2	1.90299027674202
RM	YNB	four-parent	1	3	P3	1.72782528067607
RM	YNB	two-parent	1	3	P3	1.98501243212895
RM	YNB	four-parent	1	3	P3	1.89331615454973
RM	YNB	two-parent	1	3	P3	2.10213742353146
RM	YNB	four-parent	1	3	P4	2.09073858081633
RM	YNB	two-parent	1	3	P4	2.42400190755068
RM	YNB	four-parent	1	3	P4	2.14835863781306
RM	YNB	two-parent	1	3	P4	2.44459832170369
RM	YNB	four-parent	1	3	P5	2.13046760769374
RM	YNB	two-parent	1	3	P5	2.41438751758785
RM	YNB	four-parent	1	3	P5	2.28611020677779
RM	YNB	two-parent	1	3	P5	2.23037600055111
RM	YNB	four-parent	1	3	P6	2.04063901496297
RM	YNB	four-parent	1	3	P6	2.06950838217793
RM	YNB	four-parent	1	3	P7	2.13478437211038
RM	YNB	four-parent	1	3	P7	1.98063988157823
RM	YNB	four-parent	1	3	P6	2.07663834892962
RM	YNB	four-parent	1	3	P6	2.04318820605444
RM	YNB	four-parent	1	3	P7	1.97477079619087
RM	YNB	four-parent	1	3	P7	1.9897440420785
RM	YNB	four-parent	1	3	P8	1.98974179411752
RM	YNB	four-parent	1	3	P8	1.98329990842016
RM	YNB	four-parent	1	3	P9	1.9874500235477
RM	YNB	four-parent	1	3	P9	2.06193686525541
RM	YNB	four-parent	1	3	P10	1.98840183759778
RM	YNB	four-parent	1	3	P10	1.91805706150849
RM	YNB	four-parent	1	3	P11	1.82986107540401
RM	YNB	four-parent	1	3	P11	1.75905353494961
RM	YNB	four-parent	1	3	P12	1.79435687527177
RM	YNB	four-parent	1	3	P12	1.77444016210854
RM	YNB	four-parent	1	3	P13	1.75854534425683
RM	YNB	four-parent	1	3	P13	1.94086085338904
RM	YNB	four-parent	1	3	P14	2.01530279106832
RM	YNB	four-parent	1	3	P14	2.04481151600551
RM	YNB	four-parent	1	3	P15	2.2184972347012
RM	YNB	four-parent	1	3	P15	2.16361739151697
RM	YNB	SA	0	0	P0	2.05806936769419
RM	YNB	two-parent	1	4	P6	2.31368533171075
RM	YNB	SA	0	0	P0	1.9916029877379
RM	YNB	two-parent	1	4	P6	2.34536569445061
RM	YNB	SA	0	2	P1	1.94233584597926
RM	YNB	two-parent	1	4	P7	2.36670884556353
RM	YNB	SA	0	2	P1	1.85548299534869
RM	YNB	two-parent	1	4	P7	2.13327554199044
RM	YNB	SA	0	2	P2	1.83869773991028
RM	YNB	two-parent	1	4	P8	2.24897663297076
RM	YNB	SA	0	2	P2	1.84464188062974
RM	YNB	two-parent	1	4	P8	2.30080360071034
RM	YNB	SA	0	2	P3	1.85299763436101
RM	YNB	two-parent	1	4	P9	2.25263994752257
RM	YNB	SA	0	2	P3	1.83433149136126
RM	YNB	two-parent	1	4	P9	2.24184417310177
RM	YNB	SA	0	2	P4	1.81942304140249
RM	YNB	two-parent	1	4	P10	2.31360301968795
RM	YNB	SA	0	2	P4	1.81607279418438
RM	YNB	two-parent	1	4	P10	2.3278855102778
RM	YNB	SA	0	2	P5	1.94078818366394
RM	YNB	two-parent	1	4	P11	2.36188819593711
RM	YNB	SA	0	2	P5	1.93369181196153
RM	YNB	two-parent	1	4	P11	2.28196268532623
RM	YNB	SA	0	0	P0	1.74840954988471
RM	YNB	two-parent	1	4	P12	2.03345164535613
RM	YNB	SA	0	0	P0	1.84356349997479
RM	YNB	two-parent	1	4	P12	2.23596141781285
RM	YNB	SA	0	2	P1	1.83685573066254
RM	YNB	two-parent	1	4	P13	2.14162770901388
RM	YNB	SA	0	2	P1	1.78041026969123
RM	YNB	two-parent	1	4	P13	2.09126665174631
RM	YNB	SA	0	2	P2	1.72980446791389
RM	YNB	two-parent	1	4	P14	1.96893705632505
RM	YNB	SA	0	2	P2	1.74116666967639
RM	YNB	two-parent	1	4	P14	2.04832703277008
RM	YNB	SA	0	2	P3	1.74590975041732
RM	YNB	two-parent	1	4	P15	2.11153345046243
RM	YNB	SA	0	2	P3	1.83174845683673
RM	YNB	two-parent	1	4	P15	2.27798688936129
RM	YNB	SA	0	2	P4	1.9098069478847
RM	YNB	two-parent	1	4	P16	2.25724395327761
RM	YNB	SA	0	2	P4	2.02269037442768
RM	YNB	two-parent	1	4	P16	2.51178340696228
RM	YNB	SA	0	2	P5	2.07112668921947
RM	YNB	two-parent	1	4	P17	2.4526873317798
RM	YNB	SA	0	2	P5	2.05941327944379
RM	YNB	two-parent	1	4	P17	2.13647881932784
RM	YNB	SA	0	2	P6	1.98780171401595
RM	YNB	SA	0	2	P6	1.88043564290043
RM	YNB	SA	0	2	P7	1.91731138230014
RM	YNB	SA	0	2	P7	1.82758496760908
RM	YNB	SA	0	2	P6	1.78914571833269
RM	YNB	SA	0	2	P6	1.83466003623559
RM	YNB	SA	0	2	P7	1.90615609391259
RM	YNB	SA	0	2	P7	1.7972538793542
RM	YNB	SA	0	2	P8	1.81307417014104
RM	YNB	SA	0	2	P8	1.84448831598336
RM	YNB	SA	0	2	P9	1.89442639564918
RM	YNB	SA	0	2	P9	1.86598446773093
RM	YNB	SA	0	2	P10	1.73986060473591
RM	YNB	SA	0	2	P10	1.81344332538064
RM	YNB	SA	0	2	P11	1.79589607968572
RM	YNB	SA	0	2	P11	1.74076312377922
RM	YNB	SA	0	2	P12	1.67502006227891
RM	YNB	SA	0	2	P12	1.76026354522045
RM	YNB	SA	0	2	P13	1.78557154274621
RM	YNB	SA	0	2	P13	1.77656595261779
RM	YNB	SA	0	2	P14	1.91450096600169
RM	YNB	SA	0	2	P14	1.95576968483351
RM	YNB	SA	0	2	P15	2.01771623715241
RM	YNB	SA	0	2	P15	2.05549465153228
RM	YNB	four-parent	1	0	P0	2.1759505329117
RM	YNB	two-parent	1	0	P0	2.29326008219184
RM	YNB	four-parent	1	0	P0	1.9922175436803
RM	YNB	two-parent	1	0	P0	2.10275082695072
RM	YNB	four-parent	1	4	P1	2.07969834079832
RM	YNB	two-parent	1	4	P1	2.13838550089218
RM	YNB	four-parent	1	4	P1	1.99183319478485
RM	YNB	two-parent	1	4	P1	1.97209303697027
RM	YNB	four-parent	1	4	P2	2.00651838466554
RM	YNB	two-parent	1	4	P2	2.05401048655479
RM	YNB	four-parent	1	4	P2	1.99323158664889
RM	YNB	two-parent	1	4	P2	2.06517957971025
RM	YNB	four-parent	1	4	P3	2.08455747572934
RM	YNB	two-parent	1	4	P3	2.2141195779437
RM	YNB	four-parent	1	4	P3	2.02253716338733
RM	YNB	two-parent	1	4	P3	2.04637046971402
RM	YNB	four-parent	1	4	P4	1.94946469143825
RM	YNB	two-parent	1	4	P4	2.20714115768071
RM	YNB	four-parent	1	4	P4	2.00991531722665
RM	YNB	two-parent	1	4	P4	2.2427717092227
RM	YNB	four-parent	1	4	P5	2.13516001449858
RM	YNB	two-parent	1	4	P5	2.31422406083267
RM	YNB	four-parent	1	4	P5	2.17422522037705
RM	YNB	two-parent	1	4	P5	2.21718479839298
RM	YNB	four-parent	1	0	P0	2.01662599509121
RM	YNB	two-parent	1	0	P0	2.08398501862535
RM	YNB	four-parent	1	0	P0	1.94651999587055
RM	YNB	two-parent	1	0	P0	2.18240974297909
RM	YNB	four-parent	1	4	P1	1.94269987625537
RM	YNB	two-parent	1	4	P1	1.93230087507852
RM	YNB	four-parent	1	4	P1	1.88808127751294
RM	YNB	two-parent	1	4	P1	1.9772199018797
RM	YNB	four-parent	1	4	P2	1.82357791971509
RM	YNB	two-parent	1	4	P2	1.90565422592809
RM	YNB	four-parent	1	4	P2	1.76568921951544
RM	YNB	two-parent	1	4	P2	1.89748825506509
RM	YNB	four-parent	1	4	P3	1.8312540993437
RM	YNB	two-parent	1	4	P3	2.00196306306877
RM	YNB	four-parent	1	4	P3	1.88968333349717
RM	YNB	two-parent	1	4	P3	2.13986367492649
RM	YNB	four-parent	1	4	P4	1.97593760824175
RM	YNB	two-parent	1	4	P4	2.43584327223908
RM	YNB	four-parent	1	4	P4	2.02699341303359
RM	YNB	two-parent	1	4	P4	2.42100183047967
RM	YNB	four-parent	1	4	P5	2.00512126636316
RM	YNB	two-parent	1	4	P5	2.30678123026312
RM	YNB	four-parent	1	4	P5	2.14794497279586
RM	YNB	two-parent	1	4	P5	2.32314372949656
RM	YNB	four-parent	1	4	P6	1.9598634317374
RM	YNB	four-parent	1	4	P6	1.94344149164666
RM	YNB	four-parent	1	4	P7	2.03975888438104
RM	YNB	four-parent	1	4	P7	2.08520635441732
RM	YNB	four-parent	1	4	P6	1.92755971827418
RM	YNB	four-parent	1	4	P6	1.98887707999934
RM	YNB	four-parent	1	4	P7	1.99971129580971
RM	YNB	four-parent	1	4	P7	2.0053265174718
RM	YNB	four-parent	1	4	P8	2.01386855584214
RM	YNB	four-parent	1	4	P8	1.94538575064394
RM	YNB	four-parent	1	4	P9	1.96857977659102
RM	YNB	four-parent	1	4	P9	2.14109473920721
RM	YNB	four-parent	1	4	P10	2.10729401352299
RM	YNB	four-parent	1	4	P10	2.02504014092652
RM	YNB	four-parent	1	4	P11	2.09127799969497
RM	YNB	four-parent	1	4	P11	1.98175567212682
RM	YNB	four-parent	1	4	P12	1.88405029456745
RM	YNB	four-parent	1	4	P12	1.81591298358477
RM	YNB	four-parent	1	4	P13	1.90174717642133
RM	YNB	four-parent	1	4	P13	1.9208234729554
RM	YNB	four-parent	1	4	P14	2.03666188141419
RM	YNB	four-parent	1	4	P14	2.08604492298789
RM	YNB	four-parent	1	4	P15	2.15316020592425
RM	YNB	four-parent	1	4	P15	2.09960483617368
RM	YNB	NA	0	0	P0	2.40775822524082
RM	YNB	two-parent	2	1	P6	2.39418721887347
RM	YNB	NA	0	0	P0	1.91099287350647
RM	YNB	two-parent	2	1	P6	2.3848559248684
RM	YNB	NA	0	1	P1	1.87371174873686
RM	YNB	NA	0	1	P1	1.92138348341152
RM	YNB	NA	0	1	P2	1.91934633312537
RM	YNB	two-parent	2	1	P8	2.28969515772895
RM	YNB	NA	0	1	P2	1.90083081044984
RM	YNB	two-parent	2	1	P8	2.27721161131188
RM	YNB	NA	0	1	P3	1.8932116098514
RM	YNB	two-parent	2	1	P9	2.20809219670035
RM	YNB	NA	0	1	P3	1.8751738319959
RM	YNB	two-parent	2	1	P9	2.27901621765739
RM	YNB	NA	0	1	P4	1.85907925713765
RM	YNB	two-parent	2	1	P10	2.15493535310182
RM	YNB	NA	0	1	P4	1.84733302739347
RM	YNB	two-parent	2	1	P10	2.22292753841488
RM	YNB	NA	0	1	P5	1.80987055720878
RM	YNB	two-parent	2	1	P11	2.1484017608457
RM	YNB	NA	0	1	P5	1.96028259702984
RM	YNB	two-parent	2	1	P11	2.32863959887487
RM	YNB	NA	0	0	P0	1.93273156885026
RM	YNB	two-parent	2	1	P12	2.22720140730165
RM	YNB	NA	0	0	P0	1.93484570619498
RM	YNB	NA	0	1	P1	1.98082648396151
RM	YNB	two-parent	2	1	P13	2.22600295836352
RM	YNB	NA	0	1	P1	1.91802847477166
RM	YNB	two-parent	2	1	P13	2.18502867509457
RM	YNB	NA	0	1	P2	1.80486971491797
RM	YNB	two-parent	2	1	P14	2.06740085308788
RM	YNB	NA	0	1	P2	1.74138489655604
RM	YNB	two-parent	2	1	P14	2.05113468175141
RM	YNB	NA	0	1	P3	1.83473469527254
RM	YNB	two-parent	2	1	P15	2.08342872453521
RM	YNB	NA	0	1	P3	1.92350653582522
RM	YNB	two-parent	2	1	P15	2.25838741088026
RM	YNB	NA	0	1	P4	1.90677673523891
RM	YNB	NA	0	1	P4	1.9018329967632
RM	YNB	two-parent	2	1	P16	2.30788664647549
RM	YNB	NA	0	1	P5	2.02622550377392
RM	YNB	two-parent	2	1	P17	2.35178284553681
RM	YNB	NA	0	1	P5	1.97305379523285
RM	YNB	two-parent	2	1	P17	2.14792844439869
RM	YNB	NA	0	1	P6	2.27445688693607
RM	YNB	NA	0	1	P6	2.11671586642752
RM	YNB	NA	0	1	P7	1.97497207829351
RM	YNB	NA	0	1	P7	1.93935987855158
RM	YNB	NA	0	1	P6	1.90841992739615
RM	YNB	NA	0	1	P6	1.8661591124999
RM	YNB	NA	0	1	P7	1.86907086748077
RM	YNB	NA	0	1	P7	1.81603192558893
RM	YNB	NA	0	1	P8	1.93665970236312
RM	YNB	NA	0	1	P8	1.87868621167564
RM	YNB	NA	0	1	P9	1.83922891986908
RM	YNB	NA	0	1	P9	1.8718244659525
RM	YNB	NA	0	1	P10	1.9065326867341
RM	YNB	NA	0	1	P10	1.89752925515762
RM	YNB	NA	0	1	P11	1.85556805875184
RM	YNB	NA	0	1	P11	1.83473386168258
RM	YNB	NA	0	1	P12	1.87734277274974
RM	YNB	NA	0	1	P12	1.76359445034102
RM	YNB	NA	0	1	P13	1.82138029346094
RM	YNB	NA	0	1	P13	1.85559382777623
RM	YNB	NA	0	1	P14	1.95820768464136
RM	YNB	NA	0	1	P14	1.86636972280271
RM	YNB	NA	0	1	P15	2.03632029498803
RM	YNB	NA	0	1	P15	2.00406938818495
RM	YNB	four-parent	2	0	P0	1.97982564181441
RM	YNB	two-parent	2	0	P0	2.24305484049973
RM	YNB	four-parent	2	0	P0	2.14297713400027
RM	YNB	two-parent	2	0	P0	2.37477600222436
RM	YNB	four-parent	2	1	P1	2.13948956950583
RM	YNB	two-parent	2	1	P1	2.31136768449133
RM	YNB	four-parent	2	1	P1	1.98640778470503
RM	YNB	two-parent	2	1	P1	2.16659620628774
RM	YNB	four-parent	2	1	P2	1.90068763381854
RM	YNB	two-parent	2	1	P2	2.06116303426415
RM	YNB	four-parent	2	1	P2	2.06059605999032
RM	YNB	two-parent	2	1	P2	2.12158199223819
RM	YNB	four-parent	2	1	P3	1.96006683329565
RM	YNB	two-parent	2	1	P3	2.09611854497483
RM	YNB	four-parent	2	1	P3	1.90242574475997
RM	YNB	two-parent	2	1	P3	2.11822396934319
RM	YNB	four-parent	2	1	P4	2.02403679613494
RM	YNB	two-parent	2	1	P4	2.22832980634336
RM	YNB	four-parent	2	1	P4	2.06745979378154
RM	YNB	two-parent	2	1	P4	2.24390389892831
RM	YNB	four-parent	2	1	P5	1.90423328355988
RM	YNB	two-parent	2	1	P5	2.0903529667107
RM	YNB	four-parent	2	1	P5	1.88120749227642
RM	YNB	two-parent	2	1	P5	2.36203272744703
RM	YNB	four-parent	2	0	P0	2.03087912008336
RM	YNB	two-parent	2	0	P0	2.24893143060906
RM	YNB	four-parent	2	0	P0	1.96475149703048
RM	YNB	two-parent	2	0	P0	2.31151840887239
RM	YNB	four-parent	2	1	P1	2.07527907274424
RM	YNB	two-parent	2	1	P1	2.25834492148648
RM	YNB	four-parent	2	1	P1	2.07694599973606
RM	YNB	two-parent	2	1	P1	2.12250652985176
RM	YNB	four-parent	2	1	P2	2.02904250972067
RM	YNB	two-parent	2	1	P2	2.19986827853472
RM	YNB	four-parent	2	1	P2	1.83809492574973
RM	YNB	two-parent	2	1	P2	2.11367973921606
RM	YNB	four-parent	2	1	P3	1.90475515076774
RM	YNB	two-parent	2	1	P3	2.16532991407925
RM	YNB	four-parent	2	1	P3	1.94211530917636
RM	YNB	two-parent	2	1	P3	2.31902243538148
RM	YNB	four-parent	2	1	P4	2.09550367203674
RM	YNB	two-parent	2	1	P4	2.25863906778967
RM	YNB	four-parent	2	1	P4	1.85330435472419
RM	YNB	two-parent	2	1	P4	2.39116658637372
RM	YNB	four-parent	2	1	P5	2.07348719162626
RM	YNB	two-parent	2	1	P5	2.45381276887175
RM	YNB	four-parent	2	1	P5	2.03275708047048
RM	YNB	two-parent	2	1	P5	2.38859514629073
RM	YNB	four-parent	2	1	P6	2.78985642114775
RM	YNB	four-parent	2	1	P6	1.97171254770223
RM	YNB	four-parent	2	1	P7	1.84982330240942
RM	YNB	four-parent	2	1	P7	1.85710543517024
RM	YNB	four-parent	2	1	P6	1.88887098897942
RM	YNB	four-parent	2	1	P6	1.9256429050336
RM	YNB	four-parent	2	1	P7	1.83427206327252
RM	YNB	four-parent	2	1	P7	1.82142032152673
RM	YNB	four-parent	2	1	P8	1.92460787182089
RM	YNB	four-parent	2	1	P8	1.86707357401617
RM	YNB	four-parent	2	1	P9	1.75178300850081
RM	YNB	four-parent	2	1	P9	1.81630700879366
RM	YNB	four-parent	2	1	P10	1.97436966011693
RM	YNB	four-parent	2	1	P10	1.91682067980253
RM	YNB	four-parent	2	1	P11	1.75750610804895
RM	YNB	four-parent	2	1	P11	1.76620462614885
RM	YNB	four-parent	2	1	P12	1.76226883586168
RM	YNB	four-parent	2	1	P12	1.71002936433142
RM	YNB	four-parent	2	1	P13	1.79744838498691
RM	YNB	four-parent	2	1	P13	1.82246074599558
RM	YNB	four-parent	2	1	P14	1.92386953976552
RM	YNB	four-parent	2	1	P14	1.83500529071969
RM	YNB	four-parent	2	1	P15	1.89145461833335
RM	YNB	four-parent	2	1	P15	2.01038551638442
RM	YNB	NA	0	0	P0	2.53359493343638
RM	YNB	two-parent	2	2	P6	2.31024667994358
RM	YNB	NA	0	0	P0	1.97848510207238
RM	YNB	two-parent	2	2	P6	2.16287887678562
RM	YNB	NA	0	2	P1	1.93384255854585
RM	YNB	two-parent	2	2	P7	2.19482289125051
RM	YNB	NA	0	2	P1	1.93510900572481
RM	YNB	two-parent	2	2	P7	2.11811634568937
RM	YNB	NA	0	2	P2	1.9678059546806
RM	YNB	two-parent	2	2	P8	2.02591002185759
RM	YNB	NA	0	2	P2	1.98513708955615
RM	YNB	two-parent	2	2	P8	2.12420634211256
RM	YNB	NA	0	2	P3	1.95598491844604
RM	YNB	two-parent	2	2	P9	2.15363284340903
RM	YNB	NA	0	2	P3	1.91719097128377
RM	YNB	two-parent	2	2	P9	2.11057570605356
RM	YNB	NA	0	2	P4	1.95652686670397
RM	YNB	two-parent	2	2	P10	2.20783063841467
RM	YNB	NA	0	2	P4	1.94472273750883
RM	YNB	two-parent	2	2	P10	2.11550255929431
RM	YNB	NA	0	2	P5	1.89420543384538
RM	YNB	two-parent	2	2	P11	2.01542471730815
RM	YNB	NA	0	2	P5	1.89074389945442
RM	YNB	two-parent	2	2	P11	2.17101057762832
RM	YNB	NA	0	0	P0	1.99897672066036
RM	YNB	two-parent	2	2	P12	2.1854263005991
RM	YNB	NA	0	0	P0	1.98917846653408
RM	YNB	two-parent	2	2	P12	2.16354923571414
RM	YNB	NA	0	2	P1	2.01752661862497
RM	YNB	two-parent	2	2	P13	2.20277338158115
RM	YNB	NA	0	2	P1	1.99661468061523
RM	YNB	two-parent	2	2	P13	2.14981953326123
RM	YNB	NA	0	2	P2	1.98073259112788
RM	YNB	two-parent	2	2	P14	2.09123048225928
RM	YNB	NA	0	2	P2	1.99637013774244
RM	YNB	two-parent	2	2	P14	2.17608790686301
RM	YNB	NA	0	2	P3	1.88686108127785
RM	YNB	two-parent	2	2	P15	2.1222451773773
RM	YNB	NA	0	2	P3	2.05241819757575
RM	YNB	two-parent	2	2	P15	2.31232912034631
RM	YNB	NA	0	2	P4	2.06098686629099
RM	YNB	two-parent	2	2	P16	2.2440002219467
RM	YNB	NA	0	2	P4	2.07290746189927
RM	YNB	two-parent	2	2	P16	2.30656662495891
RM	YNB	NA	0	2	P5	2.03088093814895
RM	YNB	two-parent	2	2	P17	2.36920882067875
RM	YNB	NA	0	2	P5	2.1041005083019
RM	YNB	two-parent	2	2	P17	2.22509787376204
RM	YNB	NA	0	2	P6	2.39129600264726
RM	YNB	NA	0	2	P6	1.9307165982742
RM	YNB	NA	0	2	P7	2.01244696503801
RM	YNB	NA	0	2	P7	1.88804023280407
RM	YNB	NA	0	2	P6	1.93319606484917
RM	YNB	NA	0	2	P6	1.91056789698673
RM	YNB	NA	0	2	P7	1.91115842071584
RM	YNB	NA	0	2	P7	1.96734857388233
RM	YNB	NA	0	2	P8	1.9615262500425
RM	YNB	NA	0	2	P8	1.9453273791684
RM	YNB	NA	0	2	P9	1.92764242957491
RM	YNB	NA	0	2	P9	1.921697562713
RM	YNB	NA	0	2	P10	2.00804312914071
RM	YNB	NA	0	2	P10	1.97687082535643
RM	YNB	NA	0	2	P11	1.95324443243461
RM	YNB	NA	0	2	P11	1.96725920939839
RM	YNB	NA	0	2	P12	2.10664836015432
RM	YNB	NA	0	2	P12	2.08078019904693
RM	YNB	NA	0	2	P13	1.97119324830752
RM	YNB	NA	0	2	P13	2.00601540976478
RM	YNB	NA	0	2	P14	2.17135984941743
RM	YNB	NA	0	2	P14	2.10231569896953
RM	YNB	NA	0	2	P15	2.02132646975745
RM	YNB	NA	0	2	P15	2.03979146974546
RM	YNB	four-parent	2	0	P0	2.37668738870958
RM	YNB	two-parent	2	0	P0	2.67995869589607
RM	YNB	four-parent	2	0	P0	2.07621808669381
RM	YNB	two-parent	2	0	P0	2.2240759410101
RM	YNB	four-parent	2	2	P1	1.95216837819034
RM	YNB	two-parent	2	2	P1	2.24759114870623
RM	YNB	four-parent	2	2	P1	1.99470842459176
RM	YNB	two-parent	2	2	P1	2.16412799711217
RM	YNB	four-parent	2	2	P2	2.03751583724766
RM	YNB	two-parent	2	2	P2	2.05669741456676
RM	YNB	four-parent	2	2	P2	1.95331756057584
RM	YNB	two-parent	2	2	P2	2.06307056765536
RM	YNB	four-parent	2	2	P3	1.96998270758213
RM	YNB	two-parent	2	2	P3	2.16901069569188
RM	YNB	four-parent	2	2	P3	1.97888328800918
RM	YNB	two-parent	2	2	P3	2.10081254024414
RM	YNB	four-parent	2	2	P4	2.02253133635258
RM	YNB	two-parent	2	2	P4	2.08606787655802
RM	YNB	four-parent	2	2	P4	2.01227877342052
RM	YNB	two-parent	2	2	P4	2.11614176917729
RM	YNB	four-parent	2	2	P5	2.057251855487
RM	YNB	two-parent	2	2	P5	2.26267798148362
RM	YNB	four-parent	2	2	P5	2.11678981135656
RM	YNB	two-parent	2	2	P5	2.1540216068688
RM	YNB	four-parent	2	0	P0	2.02743532300536
RM	YNB	two-parent	2	0	P0	2.19350199091475
RM	YNB	four-parent	2	0	P0	2.10796141318747
RM	YNB	two-parent	2	0	P0	2.34636503279821
RM	YNB	four-parent	2	2	P1	2.08427563285864
RM	YNB	two-parent	2	2	P1	2.27248699511921
RM	YNB	four-parent	2	2	P1	2.0822609679993
RM	YNB	two-parent	2	2	P1	2.32435845868991
RM	YNB	four-parent	2	2	P2	2.25570929599263
RM	YNB	two-parent	2	2	P2	2.37163444725855
RM	YNB	four-parent	2	2	P2	2.17294146458938
RM	YNB	two-parent	2	2	P2	2.23310449919704
RM	YNB	four-parent	2	2	P3	1.94230266952544
RM	YNB	two-parent	2	2	P3	2.17107032849804
RM	YNB	four-parent	2	2	P3	1.9184859574395
RM	YNB	two-parent	2	2	P3	2.26877993185671
RM	YNB	four-parent	2	2	P4	2.09302740034894
RM	YNB	two-parent	2	2	P4	2.37366996269653
RM	YNB	four-parent	2	2	P4	1.98577266074783
RM	YNB	two-parent	2	2	P4	2.34360090835979
RM	YNB	four-parent	2	2	P5	2.09978429669462
RM	YNB	two-parent	2	2	P5	2.19819407662268
RM	YNB	four-parent	2	2	P5	2.06295186468452
RM	YNB	two-parent	2	2	P5	2.30748440987534
RM	YNB	four-parent	2	2	P6	2.5068262875377
RM	YNB	four-parent	2	2	P6	2.22086104328005
RM	YNB	four-parent	2	2	P7	2.00845237077396
RM	YNB	four-parent	2	2	P7	1.92318248995947
RM	YNB	four-parent	2	2	P6	1.8551030222916
RM	YNB	four-parent	2	2	P6	1.92482329055348
RM	YNB	four-parent	2	2	P7	1.97439007467565
RM	YNB	four-parent	2	2	P7	1.98717981010961
RM	YNB	four-parent	2	2	P8	1.84839870091663
RM	YNB	four-parent	2	2	P8	1.93702680439312
RM	YNB	four-parent	2	2	P9	2.01854893386441
RM	YNB	four-parent	2	2	P9	2.00242314371898
RM	YNB	four-parent	2	2	P10	1.69912704636615
RM	YNB	four-parent	2	2	P10	1.98392407038398
RM	YNB	four-parent	2	2	P11	1.89248952673249
RM	YNB	four-parent	2	2	P11	1.92274472030275
RM	YNB	four-parent	2	2	P12	2.01670145590801
RM	YNB	four-parent	2	2	P12	1.93684413257319
RM	YNB	four-parent	2	2	P13	1.81613741553867
RM	YNB	four-parent	2	2	P13	1.87934604372743
RM	YNB	four-parent	2	2	P14	1.85973980932319
RM	YNB	four-parent	2	2	P14	1.92753806409891
RM	YNB	four-parent	2	2	P15	1.84917577453315
RM	YNB	four-parent	2	2	P15	1.9683064863168
RM	YNB	WA	0	0	P0	2.51903303059664
RM	YNB	two-parent	2	3	P6	2.55008332612342
RM	YNB	WA	0	0	P0	2.89186688459451
RM	YNB	two-parent	2	3	P6	2.19532498690543
RM	YNB	WA	0	1	P1	2.82957072589446
RM	YNB	two-parent	2	3	P7	2.13639153900081
RM	YNB	WA	0	1	P1	2.08314991860794
RM	YNB	two-parent	2	3	P7	2.10652904517619
RM	YNB	WA	0	1	P2	NA
RM	YNB	two-parent	2	3	P8	2.07445195189157
RM	YNB	WA	0	1	P2	2.02302629062869
RM	YNB	two-parent	2	3	P8	2.16473274321498
RM	YNB	WA	0	1	P3	2.13501483269506
RM	YNB	two-parent	2	3	P9	2.20956531520625
RM	YNB	WA	0	1	P3	2.09588542692785
RM	YNB	two-parent	2	3	P9	2.17219345498777
RM	YNB	WA	0	1	P4	2.04136350271246
