condition_evolved	condition_measurement	isolate	population	day	genotyped_mutated_gene	genotyped_mutated_site	doubling_time
HU	YNB+HU	P8_F5	F12_1_HU_1	32	unknown	unknown	3.62760313533587
HU	YNB+HU	P9_F5	F12_1_HU_2	32	unknown	unknown	2.2479473561956
HU	YNB+HU	P9_F5	F12_1_HU_2	32	unknown	unknown	2.30962036335585
HU	YNB+HU	P8_F6	F12_1_HU_1	32	unknown	unknown	3.07898994327028
HU	YNB+HU	P8_F6	F12_1_HU_1	32	unknown	unknown	3.14751022497916
HU	YNB+HU	P9_F6	F12_1_HU_2	32	unknown	unknown	3.58277834473707
HU	YNB+HU	P9_F6	F12_1_HU_2	32	unknown	unknown	3.78507411609637
HU	YNB+HU	P8_F7	F12_1_HU_1	32	unknown	unknown	3.20062508124052
HU	YNB+HU	P8_F7	F12_1_HU_1	32	unknown	unknown	3.32191176111891
HU	YNB+HU	P9_F7	F12_1_HU_2	32	unknown	unknown	3.00109258659544
HU	YNB+HU	P9_F7	F12_1_HU_2	32	unknown	unknown	2.99382926390829
HU	YNB+HU	P8_F8	F12_1_HU_1	32	unknown	unknown	2.58976430165537
HU	YNB+HU	P8_F8	F12_1_HU_1	32	unknown	unknown	2.93168632311527
HU	YNB+HU	P9_F8	F12_1_HU_2	32	unknown	unknown	2.40128275617535
HU	YNB+HU	P9_F8	F12_1_HU_2	32	unknown	unknown	2.29491362066185
HU	YNB+HU	P8_F9	F12_1_HU_1	32	unknown	unknown	3.75348521920103
HU	YNB+HU	P8_F9	F12_1_HU_1	32	unknown	unknown	3.82192210778
HU	YNB+HU	P9_F9	F12_1_HU_2	32	unknown	unknown	3.95082936981502
HU	YNB+HU	P9_F9	F12_1_HU_2	32	unknown	unknown	4.04049669664449
HU	YNB+HU	P8_F10	F12_1_HU_1	32	unknown	unknown	3.642932275201
HU	YNB+HU	P8_F10	F12_1_HU_1	32	unknown	unknown	3.64092840975455
HU	YNB+HU	P9_F10	F12_1_HU_2	32	unknown	unknown	2.40744255418363
HU	YNB+HU	P9_F10	F12_1_HU_2	32	unknown	unknown	2.38516845724115
HU	YNB+HU	P8_F11	F12_1_HU_1	32	unknown	unknown	3.75373394933039
HU	YNB+HU	P8_F11	F12_1_HU_1	32	unknown	unknown	3.77836494700153
HU	YNB+HU	P9_F11	F12_1_HU_2	32	unknown	unknown	4.15177686594196
HU	YNB+HU	P9_F11	F12_1_HU_2	32	unknown	unknown	4.19529620854883
HU	YNB+HU	P8_F12	F12_1_HU_1	32	unknown	unknown	3.19179521052289
HU	YNB+HU	P8_F12	F12_1_HU_1	32	unknown	unknown	3.19133283325689
HU	YNB+HU	P9_F12	F12_1_HU_2	32	unknown	unknown	3.03515065425128
HU	YNB+HU	P9_F12	F12_1_HU_2	32	unknown	unknown	3.22443903905274
MO	YNB+HU	P1_F1	F12_1_MO_1	0	unknown	unknown	4.27231051154579
MO	YNB+HU	P2_F1	F12_1_MO_1	0	unknown	unknown	4.46093735942705
MO	YNB+HU	P1_F2	F12_1_MO_1	0	unknown	unknown	4.41334569399459
MO	YNB+HU	P2_F2	F12_1_MO_1	0	unknown	unknown	3.72409195383096
MO	YNB+HU	P1_F3	F12_1_MO_1	0	unknown	unknown	4.31834940443544
MO	YNB+HU	P2_F3	F12_1_MO_1	0	unknown	unknown	5.14855711015501
MO	YNB+HU	P1_F4	F12_1_MO_1	0	unknown	unknown	3.57206719949138
MO	YNB+HU	P2_F4	F12_1_MO_1	0	unknown	unknown	3.4902513706619
MO	YNB+HU	P1_F5	F12_1_MO_1	0	unknown	unknown	5.26535162389585
MO	YNB+HU	P2_F5	F12_1_MO_1	0	unknown	unknown	5.89640704179648
MO	YNB+HU	P1_F6	F12_1_MO_1	0	unknown	unknown	4.60272196075511
MO	YNB+HU	P2_F6	F12_1_MO_1	0	unknown	unknown	4.39439693200859
MO	YNB+HU	P1_F7	F12_1_MO_1	0	unknown	unknown	3.34798681716489
MO	YNB+HU	P2_F7	F12_1_MO_1	0	unknown	unknown	4.22322443042111
MO	YNB+HU	P1_F8	F12_1_MO_1	0	unknown	unknown	4.53990722923013
MO	YNB+HU	P2_F8	F12_1_MO_1	0	unknown	unknown	4.59704315914495
MO	YNB+HU	P1_F9	F12_1_MO_1	0	unknown	unknown	4.13875273539615
MO	YNB+HU	P2_F9	F12_1_MO_1	0	unknown	unknown	3.78627137869445
MO	YNB+HU	P1_F10	F12_1_MO_1	0	unknown	unknown	3.70015222271901
MO	YNB+HU	P2_F10	F12_1_MO_1	0	unknown	unknown	4.77228380753357
MO	YNB+HU	P1_F11	F12_1_MO_1	0	unknown	unknown	4.21970909037739
MO	YNB+HU	P2_F11	F12_1_MO_1	0	unknown	unknown	6.16970256648447
MO	YNB+HU	P1_F12	F12_1_MO_1	0	unknown	unknown	4.3212185087541
MO	YNB+HU	P2_F12	F12_1_MO_1	0	unknown	unknown	3.41696839448215
HU	YNB+HU	P10_F1	F12_2_HU_2	32	unknown	unknown	3.55843788634223
HU	YNB+HU	P10_F1	F12_2_HU_2	32	unknown	unknown	3.55627237676511
HU	YNB+HU	P11_F1	F12_2_HU_3	32	unknown	unknown	3.11835409318036
HU	YNB+HU	P11_F1	F12_2_HU_3	32	unknown	unknown	3.17851336035013
HU	YNB+HU	P10_F2	F12_2_HU_2	32	unknown	unknown	3.04797630469648
HU	YNB+HU	P10_F2	F12_2_HU_2	32	unknown	unknown	2.94435988591929
HU	YNB+HU	P11_F2	F12_2_HU_3	32	unknown	unknown	3.02392866718972
HU	YNB+HU	P11_F2	F12_2_HU_3	32	unknown	unknown	3.0391225838739
HU	YNB+HU	P10_F3	F12_2_HU_2	32	unknown	unknown	2.95286717910369
HU	YNB+HU	P10_F3	F12_2_HU_2	32	unknown	unknown	2.79433735336703
HU	YNB+HU	P11_F3	F12_2_HU_3	32	unknown	unknown	2.73369812083396
HU	YNB+HU	P11_F3	F12_2_HU_3	32	unknown	unknown	2.70045159761646
HU	YNB+HU	P10_F4	F12_2_HU_2	32	unknown	unknown	3.48500384341927
HU	YNB+HU	P10_F4	F12_2_HU_2	32	unknown	unknown	3.07383349287025
HU	YNB+HU	P11_F4	F12_2_HU_3	32	unknown	unknown	2.73238512422638
HU	YNB+HU	P11_F4	F12_2_HU_3	32	unknown	unknown	2.72513384257069
HU	YNB+HU	P10_F5	F12_2_HU_2	32	unknown	unknown	3.11775515902893
HU	YNB+HU	P10_F5	F12_2_HU_2	32	unknown	unknown	3.11649248581351
HU	YNB+HU	P11_F5	F12_2_HU_3	32	unknown	unknown	2.66231298089923
HU	YNB+HU	P11_F5	F12_2_HU_3	32	unknown	unknown	2.69579996671399
HU	YNB+HU	P10_F6	F12_2_HU_2	32	unknown	unknown	2.82929695624663
HU	YNB+HU	P10_F6	F12_2_HU_2	32	unknown	unknown	2.82561806818112
HU	YNB+HU	P11_F6	F12_2_HU_3	32	unknown	unknown	2.43095219873227
HU	YNB+HU	P11_F6	F12_2_HU_3	32	unknown	unknown	2.46480440834605
HU	YNB+HU	P10_F7	F12_2_HU_2	32	unknown	unknown	2.77526359524049
HU	YNB+HU	P10_F7	F12_2_HU_2	32	unknown	unknown	2.90615341882093
HU	YNB+HU	P11_F7	F12_2_HU_3	32	unknown	unknown	3.19291160799354
HU	YNB+HU	P11_F7	F12_2_HU_3	32	unknown	unknown	3.1666484901746
HU	YNB+HU	P10_F8	F12_2_HU_2	32	unknown	unknown	2.95210535812241
HU	YNB+HU	P10_F8	F12_2_HU_2	32	unknown	unknown	2.87191899078529
HU	YNB+HU	P11_F8	F12_2_HU_3	32	unknown	unknown	NA
HU	YNB+HU	P11_F8	F12_2_HU_3	32	unknown	unknown	2.15002541806895
HU	YNB+HU	P10_F9	F12_2_HU_2	32	unknown	unknown	3.66266116251224
HU	YNB+HU	P10_F9	F12_2_HU_2	32	unknown	unknown	3.72838196097642
HU	YNB+HU	P11_F9	F12_2_HU_3	32	unknown	unknown	2.9084757966724
HU	YNB+HU	P11_F9	F12_2_HU_3	32	unknown	unknown	2.92113064478598
HU	YNB+HU	P10_F10	F12_2_HU_2	32	unknown	unknown	2.91172201126354
HU	YNB+HU	P10_F10	F12_2_HU_2	32	unknown	unknown	2.92155208651046
HU	YNB+HU	P11_F10	F12_2_HU_3	32	unknown	unknown	3.07371192003115
HU	YNB+HU	P11_F10	F12_2_HU_3	32	unknown	unknown	3.0568201766466
HU	YNB+HU	P10_F11	F12_2_HU_2	32	unknown	unknown	3.26794194325998
HU	YNB+HU	P10_F11	F12_2_HU_2	32	unknown	unknown	3.28286407024222
HU	YNB+HU	P11_F11	F12_2_HU_3	32	unknown	unknown	3.20680385370545
HU	YNB+HU	P11_F11	F12_2_HU_3	32	unknown	unknown	3.25559861854001
HU	YNB+HU	P10_F12	F12_2_HU_2	32	unknown	unknown	4.31730641692651
HU	YNB+HU	P10_F12	F12_2_HU_2	32	unknown	unknown	4.37635779724396
HU	YNB+HU	P11_F12	F12_2_HU_3	32	unknown	unknown	3.26231541679935
HU	YNB+HU	P11_F12	F12_2_HU_3	32	unknown	unknown	3.10798415238301
MO	YNB+HU	P3_F1	F12_2_MO_1	0	unknown	unknown	4.93779583128004
MO	YNB+HU	P4_F1	F12_2_MO_1	0	unknown	unknown	3.47174295677922
MO	YNB+HU	P3_F2	F12_2_MO_1	0	unknown	unknown	3.90958803978384
MO	YNB+HU	P4_F2	F12_2_MO_1	0	unknown	unknown	3.57855747514438
MO	YNB+HU	P3_F3	F12_2_MO_1	0	unknown	unknown	4.52861945097967
MO	YNB+HU	P4_F3	F12_2_MO_1	0	unknown	unknown	4.66134871954022
MO	YNB+HU	P3_F4	F12_2_MO_1	0	unknown	unknown	3.95210160208044
MO	YNB+HU	P4_F4	F12_2_MO_1	0	unknown	unknown	3.55238623558062
MO	YNB+HU	P3_F5	F12_2_MO_1	0	unknown	unknown	4.42001112989525
MO	YNB+HU	P4_F5	F12_2_MO_1	0	unknown	unknown	3.50872230983529
MO	YNB+HU	P3_F6	F12_2_MO_1	0	unknown	unknown	4.62775676228782
MO	YNB+HU	P4_F6	F12_2_MO_1	0	unknown	unknown	5.24050816607822
MO	YNB+HU	P3_F7	F12_2_MO_1	0	unknown	unknown	4.22272897610116
MO	YNB+HU	P4_F7	F12_2_MO_1	0	unknown	unknown	4.82609605543155
MO	YNB+HU	P3_F8	F12_2_MO_1	0	unknown	unknown	4.47038705412302
MO	YNB+HU	P4_F8	F12_2_MO_1	0	unknown	unknown	4.66584221300993
MO	YNB+HU	P3_F9	F12_2_MO_1	0	unknown	unknown	4.64178901795405
MO	YNB+HU	P4_F9	F12_2_MO_1	0	unknown	unknown	4.63360143648288
MO	YNB+HU	P3_F10	F12_2_MO_1	0	unknown	unknown	4.24314341659618
MO	YNB+HU	P4_F10	F12_2_MO_1	0	unknown	unknown	3.76830867701748
MO	YNB+HU	P3_F11	F12_2_MO_1	0	unknown	unknown	3.885392292244
MO	YNB+HU	P4_F11	F12_2_MO_1	0	unknown	unknown	6.70211483306784
MO	YNB+HU	P3_F12	F12_2_MO_1	0	unknown	unknown	4.80880911770609
MO	YNB+HU	P4_F12	F12_2_MO_1	0	unknown	unknown	4.76530725630361
HU	YNB+HU	P8_G1	F12_1_HU_1	32	unknown	unknown	3.84535366111206
HU	YNB+HU	P8_G1	F12_1_HU_1	32	unknown	unknown	3.72568627990041
HU	YNB+HU	P9_G1	F12_1_HU_2	32	unknown	unknown	2.77528204322542
HU	YNB+HU	P9_G1	F12_1_HU_2	32	unknown	unknown	2.41484173661784
HU	YNB+HU	P8_G2	F12_1_HU_1	32	unknown	unknown	2.28120051771962
HU	YNB+HU	P8_G2	F12_1_HU_1	32	unknown	unknown	2.32359363700714
HU	YNB+HU	P9_G2	F12_1_HU_2	32	unknown	unknown	2.50765925437483
HU	YNB+HU	P9_G2	F12_1_HU_2	32	unknown	unknown	2.57225020313871
HU	YNB+HU	P8_G3	F12_1_HU_1	32	unknown	unknown	3.08017500027328
HU	YNB+HU	P8_G3	F12_1_HU_1	32	unknown	unknown	2.98172636975235
HU	YNB+HU	P9_G3	F12_1_HU_2	32	unknown	unknown	2.59398639092323
HU	YNB+HU	P9_G3	F12_1_HU_2	32	unknown	unknown	2.51462043985876
HU	YNB+HU	P8_G4	F12_1_HU_1	32	unknown	unknown	3.84321470172782
HU	YNB+HU	P8_G4	F12_1_HU_1	32	unknown	unknown	3.876437604875
HU	YNB+HU	P9_G4	F12_1_HU_2	32	unknown	unknown	2.93469564241979
HU	YNB+HU	P9_G4	F12_1_HU_2	32	unknown	unknown	3.02943257174589
HU	YNB+HU	P8_G5	F12_1_HU_1	32	unknown	unknown	3.9710517938482
HU	YNB+HU	P8_G5	F12_1_HU_1	32	unknown	unknown	3.92869180489287
HU	YNB+HU	P9_G5	F12_1_HU_2	32	unknown	unknown	2.04391879347775
HU	YNB+HU	P9_G5	F12_1_HU_2	32	unknown	unknown	2.06821769919738
HU	YNB+HU	P8_G6	F12_1_HU_1	32	unknown	unknown	2.40172008500039
HU	YNB+HU	P8_G6	F12_1_HU_1	32	unknown	unknown	2.37332545300407
HU	YNB+HU	P9_G6	F12_1_HU_2	32	unknown	unknown	2.50849231192312
HU	YNB+HU	P9_G6	F12_1_HU_2	32	unknown	unknown	2.51448502003581
HU	YNB+HU	P8_G7	F12_1_HU_1	32	unknown	unknown	3.10570776858041
HU	YNB+HU	P8_G7	F12_1_HU_1	32	unknown	unknown	3.17512542196842
HU	YNB+HU	P9_G7	F12_1_HU_2	32	unknown	unknown	2.73170784557653
HU	YNB+HU	P9_G7	F12_1_HU_2	32	unknown	unknown	2.76905260019871
HU	YNB+HU	P8_G8	F12_1_HU_1	32	unknown	unknown	3.47866550077656
HU	YNB+HU	P8_G8	F12_1_HU_1	32	unknown	unknown	3.46068343654126
HU	YNB+HU	P9_G8	F12_1_HU_2	32	unknown	unknown	3.43139018605661
HU	YNB+HU	P9_G8	F12_1_HU_2	32	unknown	unknown	3.39907391512719
HU	YNB+HU	P8_G9	F12_1_HU_1	32	unknown	unknown	3.5038725318533
HU	YNB+HU	P8_G9	F12_1_HU_1	32	unknown	unknown	3.57692645268125
HU	YNB+HU	P9_G9	F12_1_HU_2	32	unknown	unknown	3.3491100119278
HU	YNB+HU	P9_G9	F12_1_HU_2	32	unknown	unknown	3.33476751985595
HU	YNB+HU	P8_G10	F12_1_HU_1	32	unknown	unknown	3.56459837281011
HU	YNB+HU	P8_G10	F12_1_HU_1	32	unknown	unknown	3.56283448633559
HU	YNB+HU	P9_G10	F12_1_HU_2	32	unknown	unknown	3.83078894003485
HU	YNB+HU	P9_G10	F12_1_HU_2	32	unknown	unknown	3.97245037700559
HU	YNB+HU	P8_G11	F12_1_HU_1	32	unknown	unknown	2.81908611643066
HU	YNB+HU	P8_G11	F12_1_HU_1	32	unknown	unknown	2.89608946757149
HU	YNB+HU	P9_G11	F12_1_HU_2	32	unknown	unknown	2.68005960615129
HU	YNB+HU	P9_G11	F12_1_HU_2	32	unknown	unknown	2.63928552664734
HU	YNB+HU	P8_G12	F12_1_HU_1	32	unknown	unknown	3.58748089987943
HU	YNB+HU	P8_G12	F12_1_HU_1	32	unknown	unknown	3.43319418200379
HU	YNB+HU	P9_G12	F12_1_HU_2	32	unknown	unknown	3.19667008193186
HU	YNB+HU	P9_G12	F12_1_HU_2	32	unknown	unknown	3.430821400035
MO	YNB+HU	P1_G1	F12_1_MO_1	0	unknown	unknown	5.33554507294128
MO	YNB+HU	P2_G1	F12_1_MO_1	0	unknown	unknown	4.16322023268297
MO	YNB+HU	P1_G2	F12_1_MO_1	0	unknown	unknown	4.77993370993979
MO	YNB+HU	P2_G2	F12_1_MO_1	0	unknown	unknown	4.25984716794563
MO	YNB+HU	P1_G3	F12_1_MO_1	0	unknown	unknown	4.84759087321563
MO	YNB+HU	P2_G3	F12_1_MO_1	0	unknown	unknown	5.36304590938949
MO	YNB+HU	P1_G4	F12_1_MO_1	0	unknown	unknown	4.88252005910453
MO	YNB+HU	P2_G4	F12_1_MO_1	0	unknown	unknown	4.19437642977367
MO	YNB+HU	P1_G5	F12_1_MO_1	0	unknown	unknown	3.80069609597264
MO	YNB+HU	P2_G5	F12_1_MO_1	0	unknown	unknown	4.36648932664213
MO	YNB+HU	P1_G6	F12_1_MO_1	0	unknown	unknown	3.5086220396777
MO	YNB+HU	P2_G6	F12_1_MO_1	0	unknown	unknown	4.75589134853878
MO	YNB+HU	P1_G7	F12_1_MO_1	0	unknown	unknown	4.02497921568074
MO	YNB+HU	P2_G7	F12_1_MO_1	0	unknown	unknown	3.99071999277468
MO	YNB+HU	P1_G8	F12_1_MO_1	0	unknown	unknown	3.18084682715286
MO	YNB+HU	P2_G8	F12_1_MO_1	0	unknown	unknown	4.54639525013134
MO	YNB+HU	P1_G9	F12_1_MO_1	0	unknown	unknown	5.35324934762617
MO	YNB+HU	P2_G9	F12_1_MO_1	0	unknown	unknown	3.9085955060488
MO	YNB+HU	P1_G10	F12_1_MO_1	0	unknown	unknown	4.11091581466666
MO	YNB+HU	P2_G10	F12_1_MO_1	0	unknown	unknown	4.58302317180989
MO	YNB+HU	P1_G11	F12_1_MO_1	0	unknown	unknown	3.82280058096062
MO	YNB+HU	P2_G11	F12_1_MO_1	0	unknown	unknown	3.04556539328788
MO	YNB+HU	P1_G12	F12_1_MO_1	0	unknown	unknown	3.56999913505173
MO	YNB+HU	P2_G12	F12_1_MO_1	0	unknown	unknown	5.20055443847759
HU	YNB+HU	P10_G1	F12_2_HU_2	32	unknown	unknown	3.05480316972678
HU	YNB+HU	P10_G1	F12_2_HU_2	32	unknown	unknown	2.91682833424693
HU	YNB+HU	P11_G1	F12_2_HU_3	32	unknown	unknown	3.05359315599295
HU	YNB+HU	P11_G1	F12_2_HU_3	32	unknown	unknown	3.06387619692359
HU	YNB+HU	P10_G2	F12_2_HU_2	32	unknown	unknown	2.86059325800677
HU	YNB+HU	P10_G2	F12_2_HU_2	32	unknown	unknown	2.90059815951599
HU	YNB+HU	P11_G2	F12_2_HU_3	32	unknown	unknown	3.26184535000935
HU	YNB+HU	P11_G2	F12_2_HU_3	32	unknown	unknown	3.24373852766238
HU	YNB+HU	P10_G3	F12_2_HU_2	32	unknown	unknown	2.52247615847176
HU	YNB+HU	P10_G3	F12_2_HU_2	32	unknown	unknown	2.50859245350529
HU	YNB+HU	P11_G3	F12_2_HU_3	32	unknown	unknown	3.08062853762562
HU	YNB+HU	P11_G3	F12_2_HU_3	32	unknown	unknown	3.0737957563065
HU	YNB+HU	P10_G4	F12_2_HU_2	32	unknown	unknown	3.4785549927204
HU	YNB+HU	P10_G4	F12_2_HU_2	32	unknown	unknown	3.34928973297627
HU	YNB+HU	P11_G4	F12_2_HU_3	32	unknown	unknown	2.87443611317725
HU	YNB+HU	P11_G4	F12_2_HU_3	32	unknown	unknown	2.89575963345639
HU	YNB+HU	P10_G5	F12_2_HU_2	32	unknown	unknown	3.45423735328211
HU	YNB+HU	P10_G5	F12_2_HU_2	32	unknown	unknown	3.45272624368623
HU	YNB+HU	P11_G5	F12_2_HU_3	32	unknown	unknown	3.34839793399402
HU	YNB+HU	P11_G5	F12_2_HU_3	32	unknown	unknown	3.36224229885888
HU	YNB+HU	P10_G6	F12_2_HU_2	32	unknown	unknown	3.08002086924956
HU	YNB+HU	P10_G6	F12_2_HU_2	32	unknown	unknown	3.04979808025942
HU	YNB+HU	P11_G6	F12_2_HU_3	32	unknown	unknown	2.95236952512606
HU	YNB+HU	P11_G6	F12_2_HU_3	32	unknown	unknown	2.93773139511213
HU	YNB+HU	P10_G7	F12_2_HU_2	32	unknown	unknown	2.70270262660994
HU	YNB+HU	P10_G7	F12_2_HU_2	32	unknown	unknown	2.73907382968739
HU	YNB+HU	P11_G7	F12_2_HU_3	32	unknown	unknown	2.93560625390364
HU	YNB+HU	P11_G7	F12_2_HU_3	32	unknown	unknown	2.92962316754995
HU	YNB+HU	P10_G8	F12_2_HU_2	32	unknown	unknown	2.96695431363995
HU	YNB+HU	P10_G8	F12_2_HU_2	32	unknown	unknown	NA
HU	YNB+HU	P11_G8	F12_2_HU_3	32	unknown	unknown	3.76020469704944
HU	YNB+HU	P11_G8	F12_2_HU_3	32	unknown	unknown	3.95304471502119
HU	YNB+HU	P10_G9	F12_2_HU_2	32	unknown	unknown	3.07516362906717
HU	YNB+HU	P10_G9	F12_2_HU_2	32	unknown	unknown	3.11803276497305
HU	YNB+HU	P11_G9	F12_2_HU_3	32	unknown	unknown	3.16467974473622
HU	YNB+HU	P11_G9	F12_2_HU_3	32	unknown	unknown	3.20160116509276
HU	YNB+HU	P10_G10	F12_2_HU_2	32	unknown	unknown	2.97517855342304
HU	YNB+HU	P10_G10	F12_2_HU_2	32	unknown	unknown	2.85296438050871
HU	YNB+HU	P11_G10	F12_2_HU_3	32	unknown	unknown	3.25146728936599
HU	YNB+HU	P11_G10	F12_2_HU_3	32	unknown	unknown	3.21707254535391
HU	YNB+HU	P10_G11	F12_2_HU_2	32	unknown	unknown	3.33377218785303
HU	YNB+HU	P10_G11	F12_2_HU_2	32	unknown	unknown	3.30376382752588
HU	YNB+HU	P11_G11	F12_2_HU_3	32	unknown	unknown	4.44379995832587
HU	YNB+HU	P11_G11	F12_2_HU_3	32	unknown	unknown	4.36719996009571
HU	YNB+HU	P10_G12	F12_2_HU_2	32	unknown	unknown	3.04358751819367
HU	YNB+HU	P10_G12	F12_2_HU_2	32	unknown	unknown	3.02979965351933
HU	YNB+HU	P11_G12	F12_2_HU_3	32	unknown	unknown	3.20312875441026
HU	YNB+HU	P11_G12	F12_2_HU_3	32	unknown	unknown	2.9597366282447
MO	YNB+HU	P3_G1	F12_2_MO_1	0	unknown	unknown	4.571916332439
MO	YNB+HU	P4_G1	F12_2_MO_1	0	unknown	unknown	4.11642507217218
MO	YNB+HU	P3_G2	F12_2_MO_1	0	unknown	unknown	4.37407647247856
MO	YNB+HU	P4_G2	F12_2_MO_1	0	unknown	unknown	4.32486786969433
MO	YNB+HU	P3_G3	F12_2_MO_1	0	unknown	unknown	4.17796614260189
MO	YNB+HU	P4_G3	F12_2_MO_1	0	unknown	unknown	4.38083656242298
MO	YNB+HU	P3_G4	F12_2_MO_1	0	unknown	unknown	4.1610169905864
MO	YNB+HU	P4_G4	F12_2_MO_1	0	unknown	unknown	4.71453571846445
MO	YNB+HU	P3_G5	F12_2_MO_1	0	unknown	unknown	4.15549818067464
MO	YNB+HU	P4_G5	F12_2_MO_1	0	unknown	unknown	4.74727236519333
MO	YNB+HU	P3_G6	F12_2_MO_1	0	unknown	unknown	3.45032188689512
MO	YNB+HU	P4_G6	F12_2_MO_1	0	unknown	unknown	3.80916169460257
MO	YNB+HU	P3_G7	F12_2_MO_1	0	unknown	unknown	3.88278072765101
MO	YNB+HU	P4_G7	F12_2_MO_1	0	unknown	unknown	3.73662993630064
MO	YNB+HU	P3_G8	F12_2_MO_1	0	unknown	unknown	3.41822005822423
MO	YNB+HU	P4_G8	F12_2_MO_1	0	unknown	unknown	3.80664484244795
MO	YNB+HU	P3_G9	F12_2_MO_1	0	unknown	unknown	4.34465106562129
MO	YNB+HU	P4_G9	F12_2_MO_1	0	unknown	unknown	3.96484166300795
MO	YNB+HU	P3_G10	F12_2_MO_1	0	unknown	unknown	5.93428650254999
MO	YNB+HU	P4_G10	F12_2_MO_1	0	unknown	unknown	5.0310608202243
MO	YNB+HU	P3_G11	F12_2_MO_1	0	unknown	unknown	5.39316284740727
MO	YNB+HU	P4_G11	F12_2_MO_1	0	unknown	unknown	4.20667398186321
MO	YNB+HU	P3_G12	F12_2_MO_1	0	unknown	unknown	6.38694287725061
MO	YNB+HU	P4_G12	F12_2_MO_1	0	unknown	unknown	4.39723502886062
HU	YNB+HU	P8_H1	F12_1_HU_1	32	unknown	unknown	3.1381141294019
HU	YNB+HU	P8_H1	F12_1_HU_1	32	unknown	unknown	3.12380311091367
HU	YNB+HU	P9_H1	F12_1_HU_2	32	unknown	unknown	3.06255837854403
HU	YNB+HU	P9_H1	F12_1_HU_2	32	unknown	unknown	2.99414297543927
HU	YNB+HU	P8_H2	F12_1_HU_1	32	unknown	unknown	3.61351031722546
HU	YNB+HU	P8_H2	F12_1_HU_1	32	unknown	unknown	3.504289812435
HU	YNB+HU	P9_H2	F12_1_HU_2	32	unknown	unknown	3.8654684028201
HU	YNB+HU	P9_H2	F12_1_HU_2	32	unknown	unknown	3.7581076100869
HU	YNB+HU	P8_H3	F12_1_HU_1	32	unknown	unknown	3.40535408348119
HU	YNB+HU	P8_H3	F12_1_HU_1	32	unknown	unknown	3.40516092155279
HU	YNB+HU	P9_H3	F12_1_HU_2	32	unknown	unknown	2.6502434230057
HU	YNB+HU	P9_H3	F12_1_HU_2	32	unknown	unknown	2.64890101680358
HU	YNB+HU	P8_H4	F12_1_HU_1	32	unknown	unknown	3.01727049480069
HU	YNB+HU	P8_H4	F12_1_HU_1	32	unknown	unknown	3.01097501668633
HU	YNB+HU	P9_H4	F12_1_HU_2	32	unknown	unknown	3.30951486791582
HU	YNB+HU	P9_H4	F12_1_HU_2	32	unknown	unknown	3.36252803939485
HU	YNB+HU	P8_H5	F12_1_HU_1	32	unknown	unknown	2.56860153929284
HU	YNB+HU	P8_H5	F12_1_HU_1	32	unknown	unknown	2.60568391015941
HU	YNB+HU	P9_H5	F12_1_HU_2	32	unknown	unknown	3.91125570620725
HU	YNB+HU	P9_H5	F12_1_HU_2	32	unknown	unknown	3.95091096671575
HU	YNB+HU	P8_H6	F12_1_HU_1	32	unknown	unknown	3.00380878032235
HU	YNB+HU	P8_H6	F12_1_HU_1	32	unknown	unknown	2.89119385118943
HU	YNB+HU	P9_H6	F12_1_HU_2	32	unknown	unknown	4.05297419584546
HU	YNB+HU	P9_H6	F12_1_HU_2	32	unknown	unknown	3.95751005714803
HU	YNB+HU	P8_H7	F12_1_HU_1	32	unknown	unknown	3.10377669220171
HU	YNB+HU	P8_H7	F12_1_HU_1	32	unknown	unknown	3.23940542445363
HU	YNB+HU	P9_H7	F12_1_HU_2	32	unknown	unknown	3.85174144736665
HU	YNB+HU	P9_H7	F12_1_HU_2	32	unknown	unknown	3.81888689445059
HU	YNB+HU	P8_H8	F12_1_HU_1	32	unknown	unknown	2.5898056021016
HU	YNB+HU	P8_H8	F12_1_HU_1	32	unknown	unknown	3.01498103615712
HU	YNB+HU	P9_H8	F12_1_HU_2	32	unknown	unknown	3.18399512149318
HU	YNB+HU	P9_H8	F12_1_HU_2	32	unknown	unknown	3.27025747893388
HU	YNB+HU	P8_H9	F12_1_HU_1	32	unknown	unknown	3.53789963538372
HU	YNB+HU	P8_H9	F12_1_HU_1	32	unknown	unknown	3.51825673643979
HU	YNB+HU	P9_H9	F12_1_HU_2	32	unknown	unknown	4.24019836617092
HU	YNB+HU	P9_H9	F12_1_HU_2	32	unknown	unknown	4.30194320834869
HU	YNB+HU	P8_H10	F12_1_HU_1	32	unknown	unknown	2.64482660457737
HU	YNB+HU	P8_H10	F12_1_HU_1	32	unknown	unknown	2.86385346549796
HU	YNB+HU	P9_H10	F12_1_HU_2	32	unknown	unknown	3.14983595385659
HU	YNB+HU	P9_H10	F12_1_HU_2	32	unknown	unknown	3.01829282677226
HU	YNB+HU	P8_H11	F12_1_HU_1	32	unknown	unknown	3.6428474035375
HU	YNB+HU	P8_H11	F12_1_HU_1	32	unknown	unknown	3.70498062652844
HU	YNB+HU	P9_H11	F12_1_HU_2	32	unknown	unknown	3.65430379635497
HU	YNB+HU	P9_H11	F12_1_HU_2	32	unknown	unknown	3.68802860264807
HU	YNB+HU	P8_H12	F12_1_HU_1	32	unknown	unknown	3.51989699676471
HU	YNB+HU	P8_H12	F12_1_HU_1	32	unknown	unknown	3.39043771302726
