condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
HU	YNB+HU	NA	0	2	P3	4.50372421265182
HU	YNB+HU	two-parent	2	2	P3	4.41024883226905
HU	YNB+HU	NA	0	2	P3	4.87194153311186
HU	YNB+HU	two-parent	2	2	P3	4.36121634208485
HU	YNB+HU	NA	0	2	P4	5.02998327540926
HU	YNB+HU	two-parent	2	2	P4	4.57142396161423
HU	YNB+HU	NA	0	2	P4	5.3337956110359
HU	YNB+HU	two-parent	2	2	P4	4.66026835500008
HU	YNB+HU	NA	0	2	P5	5.14343734311371
HU	YNB+HU	two-parent	2	2	P5	4.4897319130752
HU	YNB+HU	NA	0	2	P5	5.16095037993798
HU	YNB+HU	two-parent	2	2	P5	4.743010848703
HU	YNB+HU	NA	0	0	P0	5.47161567141411
HU	YNB+HU	two-parent	2	0	P0	4.90833742549351
HU	YNB+HU	NA	0	0	P0	5.17067211438024
HU	YNB+HU	two-parent	2	0	P0	4.62992396304864
HU	YNB+HU	NA	0	2	P1	5.41851067502187
HU	YNB+HU	two-parent	2	2	P1	5.1743988006892
HU	YNB+HU	NA	0	2	P1	5.17674799617289
HU	YNB+HU	two-parent	2	2	P1	4.56432010639692
HU	YNB+HU	NA	0	2	P2	4.97272828832578
HU	YNB+HU	two-parent	2	2	P2	4.95432151063976
HU	YNB+HU	NA	0	2	P2	5.06171652671505
HU	YNB+HU	two-parent	2	2	P2	4.81592350125287
HU	YNB+HU	NA	0	2	P3	4.60080283044045
HU	YNB+HU	two-parent	2	2	P3	4.44172608107699
HU	YNB+HU	NA	0	2	P3	4.72563795249475
HU	YNB+HU	two-parent	2	2	P3	4.57435157798805
HU	YNB+HU	NA	0	2	P4	4.75809685903884
HU	YNB+HU	two-parent	2	2	P4	4.75122523295831
HU	YNB+HU	NA	0	2	P4	4.62222693806496
HU	YNB+HU	two-parent	2	2	P4	4.37080527763167
HU	YNB+HU	NA	0	2	P5	4.29892457175888
HU	YNB+HU	two-parent	2	2	P5	4.17567405412526
HU	YNB+HU	NA	0	2	P5	4.4126486899986
HU	YNB+HU	two-parent	2	2	P5	3.87570478800768
HU	YNB+HU	NA	0	2	P6	5.02501159845852
HU	YNB+HU	NA	0	2	P6	4.86528800761659
HU	YNB+HU	NA	0	2	P7	4.39564970439512
HU	YNB+HU	NA	0	2	P7	4.15395732221224
HU	YNB+HU	NA	0	2	P8	4.30494048592546
HU	YNB+HU	NA	0	2	P8	3.97810039276837
HU	YNB+HU	NA	0	2	P6	4.29827488168492
HU	YNB+HU	NA	0	2	P6	4.83413555737105
HU	YNB+HU	NA	0	2	P7	4.78275310970302
HU	YNB+HU	NA	0	2	P7	5.00011315954485
HU	YNB+HU	NA	0	2	P8	4.77111639950985
HU	YNB+HU	NA	0	2	P8	4.85018044847318
HU	YNB+HU	NA	0	2	P9	4.80393230298944
HU	YNB+HU	NA	0	2	P9	4.81817984485921
HU	YNB+HU	NA	0	2	P10	4.58561955771694
HU	YNB+HU	NA	0	2	P10	4.52668523690771
HU	YNB+HU	NA	0	2	P11	4.19735822811267
HU	YNB+HU	NA	0	2	P11	4.05109163522518
HU	YNB+HU	NA	0	2	P12	3.511485661717
HU	YNB+HU	NA	0	2	P12	3.58874302666664
HU	YNB+HU	NA	0	2	P13	3.64769657203995
HU	YNB+HU	NA	0	2	P13	3.48557481663775
HU	YNB+HU	NA	0	2	P14	3.33659445951562
HU	YNB+HU	NA	0	2	P14	3.3485980592456
HU	YNB+HU	four-parent	2	0	P0	5.56301926191147
HU	YNB+HU	two-parent	2	2	P6	4.25407506302493
HU	YNB+HU	four-parent	2	0	P0	4.44929653775514
HU	YNB+HU	two-parent	2	2	P6	4.20875779658296
HU	YNB+HU	four-parent	2	2	P1	4.07104815281499
HU	YNB+HU	two-parent	2	2	P7	3.78871213648002
HU	YNB+HU	four-parent	2	2	P1	4.22013642612335
HU	YNB+HU	two-parent	2	2	P7	3.90408865102717
HU	YNB+HU	four-parent	2	2	P2	4.26153648922648
HU	YNB+HU	two-parent	2	2	P8	4.05015167605405
HU	YNB+HU	four-parent	2	2	P2	3.9819154141517
HU	YNB+HU	two-parent	2	2	P8	3.79022950140594
HU	YNB+HU	four-parent	2	2	P3	4.01159115012842
HU	YNB+HU	two-parent	2	2	P9	4.05945552530154
HU	YNB+HU	four-parent	2	2	P3	4.58143759307668
HU	YNB+HU	two-parent	2	2	P9	4.46500846580464
HU	YNB+HU	four-parent	2	2	P4	4.44055707853227
HU	YNB+HU	two-parent	2	2	P10	4.45266585036001
HU	YNB+HU	four-parent	2	2	P4	4.43330041457637
HU	YNB+HU	two-parent	2	2	P10	4.37336260657632
HU	YNB+HU	four-parent	2	2	P5	4.12780933491536
HU	YNB+HU	two-parent	2	2	P11	4.30972334208352
HU	YNB+HU	four-parent	2	2	P5	4.16170074534274
HU	YNB+HU	two-parent	2	2	P11	4.34776792741447
HU	YNB+HU	four-parent	2	0	P0	4.93865222590949
HU	YNB+HU	two-parent	2	2	P12	4.33626428525471
HU	YNB+HU	four-parent	2	0	P0	4.88882370989784
HU	YNB+HU	two-parent	2	2	P12	4.56477014140299
HU	YNB+HU	four-parent	2	2	P1	5.0145524993978
HU	YNB+HU	two-parent	2	2	P13	4.48983576645961
HU	YNB+HU	four-parent	2	2	P1	5.0339011666135
HU	YNB+HU	two-parent	2	2	P13	4.35816775405561
HU	YNB+HU	four-parent	2	2	P2	5.16182674932904
HU	YNB+HU	two-parent	2	2	P14	4.65063714517134
HU	YNB+HU	four-parent	2	2	P2	4.6175006267345
HU	YNB+HU	two-parent	2	2	P14	4.00765446413095
HU	YNB+HU	four-parent	2	2	P3	4.35267633407778
HU	YNB+HU	two-parent	2	2	P15	4.03346060169284
HU	YNB+HU	four-parent	2	2	P3	4.61855403511922
HU	YNB+HU	two-parent	2	2	P15	4.02711295227477
HU	YNB+HU	four-parent	2	2	P4	4.25760510237119
HU	YNB+HU	two-parent	2	2	P16	3.7059331726838
HU	YNB+HU	four-parent	2	2	P4	3.97229629844941
HU	YNB+HU	two-parent	2	2	P16	3.816041639256
HU	YNB+HU	four-parent	2	2	P5	3.68740879872988
HU	YNB+HU	two-parent	2	2	P17	3.39365208953496
HU	YNB+HU	four-parent	2	2	P5	4.10155361580351
HU	YNB+HU	two-parent	2	2	P17	3.52968079923871
HU	YNB+HU	four-parent	2	2	P6	4.64381722664214
HU	YNB+HU	four-parent	2	2	P6	4.15621036287506
HU	YNB+HU	four-parent	2	2	P7	3.76592703861573
HU	YNB+HU	four-parent	2	2	P7	3.91641944918681
HU	YNB+HU	four-parent	2	2	P8	3.74053875476187
HU	YNB+HU	four-parent	2	2	P8	4.14938184980222
HU	YNB+HU	four-parent	2	2	P6	4.00822528749491
HU	YNB+HU	four-parent	2	2	P6	4.22702907026226
HU	YNB+HU	four-parent	2	2	P7	4.06065524905514
HU	YNB+HU	four-parent	2	2	P7	4.20603795295076
HU	YNB+HU	four-parent	2	2	P8	4.22824700330083
HU	YNB+HU	four-parent	2	2	P8	4.35779399205885
HU	YNB+HU	four-parent	2	2	P9	4.42940114683741
HU	YNB+HU	four-parent	2	2	P9	4.53373387102358
HU	YNB+HU	four-parent	2	2	P10	4.61862945636197
HU	YNB+HU	four-parent	2	2	P10	4.61129168331868
HU	YNB+HU	four-parent	2	2	P11	4.89771584188134
HU	YNB+HU	four-parent	2	2	P11	4.33512234608548
HU	YNB+HU	four-parent	2	2	P12	3.96662548465095
HU	YNB+HU	four-parent	2	2	P12	4.17737012536098
HU	YNB+HU	four-parent	2	2	P13	3.82655348411504
HU	YNB+HU	four-parent	2	2	P13	3.66882086656907
HU	YNB+HU	four-parent	2	2	P14	3.68291502944948
HU	YNB+HU	four-parent	2	2	P14	4.12137491950697
HU	YNB+HU	WA	0	0	P0	5.22045605226952
HU	YNB+HU	two-parent	2	0	P0	3.37644012296227
HU	YNB+HU	WA	0	0	P0	4.80679260996606
HU	YNB+HU	two-parent	2	0	P0	3.93212622446366
HU	YNB+HU	WA	0	1	P1	4.19944848471168
HU	YNB+HU	two-parent	2	3	P1	3.71460727064369
HU	YNB+HU	WA	0	1	P1	5.93493567013205
HU	YNB+HU	two-parent	2	3	P1	3.74684697846988
HU	YNB+HU	WA	0	1	P2	3.26278128221938
HU	YNB+HU	two-parent	2	3	P2	2.97590419747184
HU	YNB+HU	WA	0	1	P2	4.28002723080144
HU	YNB+HU	two-parent	2	3	P2	3.80148643707487
HU	YNB+HU	WA	0	0	P0	5.48538501710129
HU	YNB+HU	two-parent	2	3	P3	4.0199078175521
HU	YNB+HU	WA	0	0	P0	5.36395796610855
HU	YNB+HU	two-parent	2	3	P3	3.51932790318479
HU	YNB+HU	WA	0	1	P1	6.00286432837729
HU	YNB+HU	two-parent	2	3	P4	4.30630436565839
HU	YNB+HU	WA	0	1	P1	5.70705772351477
HU	YNB+HU	two-parent	2	3	P4	4.6213404326633
HU	YNB+HU	WA	0	1	P2	5.3464000658953
HU	YNB+HU	two-parent	2	3	P5	4.68742075768005
HU	YNB+HU	WA	0	1	P2	6.49409460378159
HU	YNB+HU	two-parent	2	3	P5	4.77988426235254
HU	YNB+HU	WA	0	0	P0	5.79785630440911
HU	YNB+HU	two-parent	2	0	P0	4.84689066616476
HU	YNB+HU	WA	0	0	P0	6.6358980181996
HU	YNB+HU	two-parent	2	0	P0	4.82661329835912
HU	YNB+HU	WA	0	1	P1	5.77437364728383
HU	YNB+HU	two-parent	2	3	P1	4.65431206960001
HU	YNB+HU	WA	0	1	P1	5.86121210933902
HU	YNB+HU	two-parent	2	3	P1	4.6554536791675
HU	YNB+HU	WA	0	1	P2	5.96045876638593
HU	YNB+HU	two-parent	2	3	P2	4.40968647499061
HU	YNB+HU	WA	0	1	P2	5.94582351581144
HU	YNB+HU	two-parent	2	3	P2	4.15498112845622
HU	YNB+HU	WA	0	0	P0	4.57938774051964
HU	YNB+HU	two-parent	2	3	P3	3.90528823954995
HU	YNB+HU	WA	0	0	P0	5.65495884250136
HU	YNB+HU	two-parent	2	3	P3	4.01763615948438
HU	YNB+HU	WA	0	1	P1	6.38921824968489
HU	YNB+HU	two-parent	2	3	P4	3.73693720796979
HU	YNB+HU	WA	0	1	P1	5.87133623213491
HU	YNB+HU	two-parent	2	3	P4	3.90898811907686
HU	YNB+HU	WA	0	1	P2	4.67003561436147
HU	YNB+HU	two-parent	2	3	P5	3.76875586757001
HU	YNB+HU	WA	0	1	P2	5.99397572853749
HU	YNB+HU	two-parent	2	3	P5	3.79103172623846
HU	YNB+HU	WA	0	0	P0	4.83060143334826
HU	YNB+HU	WA	0	0	P0	5.17700418223581
HU	YNB+HU	WA	0	1	P1	4.6128717053009
HU	YNB+HU	WA	0	1	P1	5.89932647983543
HU	YNB+HU	WA	0	1	P2	4.64487081655209
HU	YNB+HU	WA	0	1	P2	5.62372627992915
HU	YNB+HU	WA	0	0	P0	6.10815760692168
HU	YNB+HU	WA	0	0	P0	5.33836545107244
HU	YNB+HU	WA	0	1	P1	6.21002275727738
HU	YNB+HU	WA	0	1	P1	5.75748287561494
HU	YNB+HU	WA	0	1	P2	6.13131386237887
HU	YNB+HU	WA	0	1	P2	6.62291645113803
HU	YNB+HU	WA	0	0	P0	6.72606585904075
HU	YNB+HU	WA	0	0	P0	6.71505936288957
HU	YNB+HU	WA	0	1	P1	5.12929490611051
HU	YNB+HU	WA	0	1	P1	6.2729204572911
HU	YNB+HU	WA	0	1	P2	5.9963644434659
HU	YNB+HU	WA	0	1	P2	5.79570756017958
HU	YNB+HU	WA	0	0	P0	3.93489782787724
HU	YNB+HU	WA	0	0	P0	5.0159440116329
HU	YNB+HU	WA	0	1	P1	3.62978152604524
HU	YNB+HU	WA	0	1	P1	5.8909460530307
HU	YNB+HU	WA	0	1	P2	5.8829989316546
HU	YNB+HU	WA	0	1	P2	5.39195188048449
HU	YNB+HU	four-parent	2	0	P0	4.69344490607244
HU	YNB+HU	two-parent	2	3	P6	3.49822274768398
HU	YNB+HU	four-parent	2	0	P0	4.04619708007478
HU	YNB+HU	two-parent	2	3	P6	3.67450312864776
HU	YNB+HU	four-parent	2	3	P1	3.96748513871247
HU	YNB+HU	two-parent	2	3	P7	4.17186952584271
HU	YNB+HU	four-parent	2	3	P1	4.00483302094752
HU	YNB+HU	two-parent	2	3	P7	3.58554390920874
HU	YNB+HU	four-parent	2	3	P2	3.74672474037897
HU	YNB+HU	two-parent	2	3	P8	3.20595440425707
HU	YNB+HU	four-parent	2	3	P2	3.93878905695712
HU	YNB+HU	two-parent	2	3	P8	3.78451768799518
HU	YNB+HU	four-parent	2	3	P3	4.07608943723347
HU	YNB+HU	two-parent	2	3	P9	3.70942232191988
HU	YNB+HU	four-parent	2	3	P3	4.06141368199486
HU	YNB+HU	two-parent	2	3	P9	3.73005159618868
HU	YNB+HU	four-parent	2	3	P4	4.46369921665031
HU	YNB+HU	two-parent	2	3	P10	3.94003005590606
HU	YNB+HU	four-parent	2	3	P4	4.23620397819521
HU	YNB+HU	two-parent	2	3	P10	4.04564775841733
HU	YNB+HU	four-parent	2	3	P5	4.68057473954345
HU	YNB+HU	two-parent	2	3	P11	4.60052543759923
HU	YNB+HU	four-parent	2	3	P5	4.90140519667789
HU	YNB+HU	two-parent	2	3	P11	4.2364128542567
HU	YNB+HU	four-parent	2	0	P0	4.99254641732456
HU	YNB+HU	two-parent	2	3	P12	4.26456638076784
HU	YNB+HU	four-parent	2	0	P0	4.70689940131254
HU	YNB+HU	two-parent	2	3	P12	4.3788336034776
HU	YNB+HU	four-parent	2	3	P1	4.70671997105826
HU	YNB+HU	two-parent	2	3	P13	3.74455418087686
HU	YNB+HU	four-parent	2	3	P1	4.46950158848504
HU	YNB+HU	two-parent	2	3	P13	3.7900851503386
HU	YNB+HU	four-parent	2	3	P2	4.27837079173695
HU	YNB+HU	two-parent	2	3	P14	3.34325547192416
HU	YNB+HU	four-parent	2	3	P2	4.0163716406161
HU	YNB+HU	two-parent	2	3	P14	3.35742616454624
HU	YNB+HU	four-parent	2	3	P3	3.65745983475534
HU	YNB+HU	two-parent	2	3	P15	3.24576017384624
HU	YNB+HU	four-parent	2	3	P3	3.79035295514937
HU	YNB+HU	two-parent	2	3	P15	3.3335315231715
HU	YNB+HU	four-parent	2	3	P4	3.51833235689402
HU	YNB+HU	two-parent	2	3	P16	2.97158528092033
HU	YNB+HU	four-parent	2	3	P4	3.46738053939636
HU	YNB+HU	two-parent	2	3	P16	3.35861622463108
HU	YNB+HU	four-parent	2	3	P5	3.72792237573177
HU	YNB+HU	two-parent	2	3	P17	2.75683674386891
HU	YNB+HU	four-parent	2	3	P5	3.35980479306959
HU	YNB+HU	two-parent	2	3	P17	2.68658193880173
HU	YNB+HU	four-parent	2	3	P6	4.28035692771772
HU	YNB+HU	four-parent	2	3	P6	3.8068405637653
HU	YNB+HU	four-parent	2	3	P7	3.59730640535278
HU	YNB+HU	four-parent	2	3	P7	3.89974843712868
HU	YNB+HU	four-parent	2	3	P8	3.78416410866621
HU	YNB+HU	four-parent	2	3	P8	4.1700331961955
HU	YNB+HU	four-parent	2	3	P6	4.18526347644441
HU	YNB+HU	four-parent	2	3	P6	4.25995099980345
HU	YNB+HU	four-parent	2	3	P7	4.55094286623763
HU	YNB+HU	four-parent	2	3	P7	4.24150783170702
HU	YNB+HU	four-parent	2	3	P8	4.7007177608876
HU	YNB+HU	four-parent	2	3	P8	4.63478148101766
HU	YNB+HU	four-parent	2	3	P9	4.67300756273289
HU	YNB+HU	four-parent	2	3	P9	4.80636497477909
HU	YNB+HU	four-parent	2	3	P10	4.8807392580332
HU	YNB+HU	four-parent	2	3	P10	4.31786682690697
HU	YNB+HU	four-parent	2	3	P11	4.16080212070392
HU	YNB+HU	four-parent	2	3	P11	3.71096523069704
HU	YNB+HU	four-parent	2	3	P12	3.74448362679754
HU	YNB+HU	four-parent	2	3	P12	3.86131362502205
HU	YNB+HU	four-parent	2	3	P13	3.47905659603909
HU	YNB+HU	four-parent	2	3	P13	3.77461613911584
HU	YNB+HU	four-parent	2	3	P14	3.77273960421009
HU	YNB+HU	four-parent	2	3	P14	3.47565506264124
HU	YNB+HU	WA	0	0	P0	5.3098153183603
HU	YNB+HU	two-parent	2	0	P0	NA
HU	YNB+HU	WA	0	0	P0	3.70349805532294
HU	YNB+HU	two-parent	2	0	P0	3.67963491155475
HU	YNB+HU	WA	0	2	P1	4.2077182783194
HU	YNB+HU	two-parent	2	3	P1	3.2442458162716
HU	YNB+HU	WA	0	2	P1	3.66990418348127
HU	YNB+HU	two-parent	2	3	P1	3.78789471819443
HU	YNB+HU	WA	0	2	P2	5.36050082352889
HU	YNB+HU	two-parent	2	3	P2	4.47702672289251
HU	YNB+HU	WA	0	2	P2	5.47263661090122
HU	YNB+HU	two-parent	2	3	P2	3.79459850772759
HU	YNB+HU	WA	0	0	P0	5.69077749163826
HU	YNB+HU	two-parent	2	3	P3	4.05951563883933
HU	YNB+HU	WA	0	0	P0	5.71032455979246
HU	YNB+HU	two-parent	2	3	P3	3.85225705150265
HU	YNB+HU	WA	0	2	P1	6.27613514906913
HU	YNB+HU	two-parent	2	3	P4	4.28858101940466
HU	YNB+HU	WA	0	2	P1	6.03893685625752
HU	YNB+HU	two-parent	2	3	P4	4.19798735090451
HU	YNB+HU	WA	0	2	P2	5.66551393296017
HU	YNB+HU	two-parent	2	3	P5	4.01368170983261
HU	YNB+HU	WA	0	2	P2	6.0596682880644
HU	YNB+HU	two-parent	2	3	P5	3.99334266802768
HU	YNB+HU	WA	0	0	P0	5.85599677038351
HU	YNB+HU	two-parent	2	0	P0	4.24396089250081
HU	YNB+HU	WA	0	0	P0	6.05711025457147
HU	YNB+HU	two-parent	2	0	P0	4.65074598536782
HU	YNB+HU	WA	0	2	P1	5.96236869567774
HU	YNB+HU	two-parent	2	3	P1	3.94148000417142
HU	YNB+HU	WA	0	2	P1	5.77570730507013
HU	YNB+HU	two-parent	2	3	P1	3.96981105992893
HU	YNB+HU	WA	0	2	P2	3.58575207739605
HU	YNB+HU	two-parent	2	3	P2	3.59078069416582
HU	YNB+HU	WA	0	2	P2	4.17561776556732
HU	YNB+HU	two-parent	2	3	P2	3.71030624476221
HU	YNB+HU	WA	0	0	P0	5.57420396697984
HU	YNB+HU	two-parent	2	3	P3	3.76296821177604
HU	YNB+HU	WA	0	0	P0	5.3677224841197
HU	YNB+HU	two-parent	2	3	P3	3.98086022202768
HU	YNB+HU	WA	0	2	P1	5.41602611909468
HU	YNB+HU	two-parent	2	3	P4	3.55725019698535
HU	YNB+HU	WA	0	2	P1	5.9314035715054
HU	YNB+HU	two-parent	2	3	P4	3.83345341276168
HU	YNB+HU	WA	0	2	P2	4.86422452620624
HU	YNB+HU	two-parent	2	3	P5	3.66282511506977
HU	YNB+HU	WA	0	2	P2	4.0484991819548
HU	YNB+HU	two-parent	2	3	P5	3.54548838001126
HU	YNB+HU	WA	0	0	P0	5.03212890174265
HU	YNB+HU	WA	0	0	P0	5.28055200631001
HU	YNB+HU	WA	0	2	P1	4.04710699097679
HU	YNB+HU	WA	0	2	P1	5.42048720584745
HU	YNB+HU	WA	0	2	P2	5.50055032441023
HU	YNB+HU	WA	0	2	P2	5.03559317149034
HU	YNB+HU	WA	0	0	P0	5.73600062443908
HU	YNB+HU	WA	0	0	P0	4.52769865677738
HU	YNB+HU	WA	0	2	P1	4.74957195972041
HU	YNB+HU	WA	0	2	P1	5.58427759062301
HU	YNB+HU	WA	0	2	P2	4.76795679394839
HU	YNB+HU	WA	0	2	P2	4.79881140162085
HU	YNB+HU	WA	0	0	P0	5.11110146380234
HU	YNB+HU	WA	0	0	P0	5.5001817485613
HU	YNB+HU	WA	0	2	P1	3.62906901037885
HU	YNB+HU	WA	0	2	P1	5.29012918292606
HU	YNB+HU	WA	0	2	P2	5.62594844327677
HU	YNB+HU	WA	0	2	P2	5.43929456542784
HU	YNB+HU	WA	0	0	P0	4.46056080220172
HU	YNB+HU	WA	0	0	P0	5.37715966904292
HU	YNB+HU	WA	0	2	P1	4.83700289575407
HU	YNB+HU	WA	0	2	P1	5.09823053531082
HU	YNB+HU	WA	0	2	P2	5.31631602542814
HU	YNB+HU	WA	0	2	P2	4.31795659190596
HU	YNB+HU	four-parent	2	0	P0	4.45428723933039
HU	YNB+HU	two-parent	2	3	P6	4.6415449163686
HU	YNB+HU	four-parent	2	0	P0	4.41978644457847
HU	YNB+HU	two-parent	2	3	P6	3.89217301724689
HU	YNB+HU	four-parent	2	4	P1	4.37824593753972
HU	YNB+HU	two-parent	2	3	P7	4.48530539946547
HU	YNB+HU	four-parent	2	4	P1	4.57043463169874
HU	YNB+HU	two-parent	2	3	P7	3.98186000697572
HU	YNB+HU	four-parent	2	4	P2	4.55168149869059
HU	YNB+HU	two-parent	2	3	P8	4.71126189096027
HU	YNB+HU	four-parent	2	4	P2	4.47890647707725
HU	YNB+HU	two-parent	2	3	P8	4.15699990319476
HU	YNB+HU	four-parent	2	4	P3	4.56198125037747
HU	YNB+HU	two-parent	2	3	P9	4.03026349503744
HU	YNB+HU	four-parent	2	4	P3	4.64961205224537
HU	YNB+HU	two-parent	2	3	P9	4.07120624276917
HU	YNB+HU	four-parent	2	4	P4	4.68004611081437
HU	YNB+HU	two-parent	2	3	P10	4.25860648545603
HU	YNB+HU	four-parent	2	4	P4	4.40626263092419
HU	YNB+HU	two-parent	2	3	P10	4.10417924267244
HU	YNB+HU	four-parent	2	4	P5	3.99187062102642
HU	YNB+HU	two-parent	2	3	P11	3.4050679239764
HU	YNB+HU	four-parent	2	4	P5	3.82713507574124
HU	YNB+HU	two-parent	2	3	P11	3.47932944409474
HU	YNB+HU	four-parent	2	0	P0	4.13640063146707
HU	YNB+HU	two-parent	2	3	P12	3.70252564987468
HU	YNB+HU	four-parent	2	0	P0	4.06988615379499
HU	YNB+HU	two-parent	2	3	P12	3.48582651178771
HU	YNB+HU	four-parent	2	4	P1	4.11614088864666
HU	YNB+HU	two-parent	2	3	P13	3.59417332086588
HU	YNB+HU	four-parent	2	4	P1	4.54098298604401
HU	YNB+HU	two-parent	2	3	P13	3.68680559370509
HU	YNB+HU	four-parent	2	4	P2	4.26209027284094
HU	YNB+HU	two-parent	2	3	P14	3.37815289031525
HU	YNB+HU	four-parent	2	4	P2	4.19244118162806
HU	YNB+HU	two-parent	2	3	P14	3.54562466080979
HU	YNB+HU	four-parent	2	4	P3	3.96080276632415
HU	YNB+HU	two-parent	2	3	P15	3.06899588872202
HU	YNB+HU	four-parent	2	4	P3	3.87790279572117
HU	YNB+HU	two-parent	2	3	P15	3.29962629242849
HU	YNB+HU	four-parent	2	4	P4	3.93376242246104
HU	YNB+HU	two-parent	2	3	P16	2.97310784636946
HU	YNB+HU	four-parent	2	4	P4	3.92338509814817
HU	YNB+HU	two-parent	2	3	P16	3.50946981087093
HU	YNB+HU	four-parent	2	4	P5	3.66669542414429
HU	YNB+HU	two-parent	2	3	P17	2.82803531012554
HU	YNB+HU	four-parent	2	4	P5	3.5693441324036
HU	YNB+HU	two-parent	2	3	P17	2.74220932736186
HU	YNB+HU	four-parent	2	4	P6	3.28339072069372
HU	YNB+HU	four-parent	2	4	P6	4.3387851873034
HU	YNB+HU	four-parent	2	4	P7	4.31467986734863
HU	YNB+HU	four-parent	2	4	P7	4.77515628533131
HU	YNB+HU	four-parent	2	4	P8	4.54083123479142
HU	YNB+HU	four-parent	2	4	P8	4.66210789347015
HU	YNB+HU	four-parent	2	4	P6	4.5794523779165
HU	YNB+HU	four-parent	2	4	P6	5.21880302220594
HU	YNB+HU	four-parent	2	4	P7	5.05673991377894
HU	YNB+HU	four-parent	2	4	P7	4.43586581050175
HU	YNB+HU	four-parent	2	4	P8	3.90223699091965
HU	YNB+HU	four-parent	2	4	P8	3.67476185070244
HU	YNB+HU	four-parent	2	4	P9	3.61320001850554
HU	YNB+HU	four-parent	2	4	P9	3.66395899888529
HU	YNB+HU	four-parent	2	4	P10	4.00468691424106
HU	YNB+HU	four-parent	2	4	P10	4.35982069639258
HU	YNB+HU	four-parent	2	4	P11	4.02225954163921
HU	YNB+HU	four-parent	2	4	P11	4.00479190689592
HU	YNB+HU	four-parent	2	4	P12	3.71503805924656
HU	YNB+HU	four-parent	2	4	P12	3.93253959365973
HU	YNB+HU	four-parent	2	4	P13	4.22917803778446
HU	YNB+HU	four-parent	2	4	P13	4.2032330909934
HU	YNB+HU	four-parent	2	4	P14	3.85224573194615
HU	YNB+HU	four-parent	2	4	P14	3.30969595957592
HU	YNB+HU	WE	0	0	P0	4.17284929590131
HU	YNB+HU	two-parent	1	0	P0	3.98490979288393
HU	YNB+HU	WE	0	0	P0	4.32538711656312
HU	YNB+HU	two-parent	1	0	P0	3.93801634040444
HU	YNB+HU	WE	0	1	P1	4.3557076393918
HU	YNB+HU	two-parent	1	1	P1	3.8297932242003
HU	YNB+HU	WE	0	1	P1	4.38814752883041
HU	YNB+HU	two-parent	1	1	P1	4.09734007219609
HU	YNB+HU	WE	0	1	P2	4.3860257722544
HU	YNB+HU	two-parent	1	1	P2	4.10176170938995
HU	YNB+HU	WE	0	1	P2	4.93911290947821
HU	YNB+HU	two-parent	1	1	P2	4.41154324966523
HU	YNB+HU	WE	0	1	P3	4.89656100887955
HU	YNB+HU	two-parent	1	1	P3	4.76165587024154
HU	YNB+HU	WE	0	1	P3	4.99526511253242
HU	YNB+HU	two-parent	1	1	P3	4.45584375146151
HU	YNB+HU	WE	0	1	P4	4.80450198259511
HU	YNB+HU	two-parent	1	1	P4	4.58826814005649
HU	YNB+HU	WE	0	1	P4	4.94625405307448
HU	YNB+HU	two-parent	1	1	P4	4.71317695320653
HU	YNB+HU	WE	0	1	P5	5.01696074194838
HU	YNB+HU	two-parent	1	1	P5	4.42608133725864
HU	YNB+HU	WE	0	1	P5	4.4659558034377
HU	YNB+HU	two-parent	1	1	P5	4.38437036848206
HU	YNB+HU	WE	0	0	P0	4.70532541062263
HU	YNB+HU	two-parent	1	0	P0	4.19599136062666
HU	YNB+HU	WE	0	0	P0	4.66442618059342
HU	YNB+HU	two-parent	1	0	P0	4.16321993176424
HU	YNB+HU	WE	0	1	P1	4.58411047073435
HU	YNB+HU	two-parent	1	1	P1	4.2661080381355
HU	YNB+HU	WE	0	1	P1	4.44620590044521
HU	YNB+HU	two-parent	1	1	P1	3.93885976307915
HU	YNB+HU	WE	0	1	P2	4.92291047746879
HU	YNB+HU	two-parent	1	1	P2	3.97735978236418
HU	YNB+HU	WE	0	1	P2	4.18861081205547
HU	YNB+HU	two-parent	1	1	P2	3.99759822404754
HU	YNB+HU	WE	0	1	P3	4.37818725399656
HU	YNB+HU	two-parent	1	1	P3	3.97290205296479
HU	YNB+HU	WE	0	1	P3	4.16284935130498
HU	YNB+HU	two-parent	1	1	P3	4.0551837540073
HU	YNB+HU	WE	0	1	P4	3.99668002278683
HU	YNB+HU	two-parent	1	1	P4	4.09013305068
HU	YNB+HU	WE	0	1	P4	4.39938461966487
HU	YNB+HU	two-parent	1	1	P4	4.3867508113404
HU	YNB+HU	WE	0	1	P5	4.10389226495908
HU	YNB+HU	two-parent	1	1	P5	4.03794186750341
HU	YNB+HU	WE	0	1	P5	3.77797677126755
HU	YNB+HU	two-parent	1	1	P5	3.39581791911731
HU	YNB+HU	WE	0	1	P6	4.0970487166914
HU	YNB+HU	WE	0	1	P6	4.02676794993531
HU	YNB+HU	WE	0	1	P7	3.85593627741965
HU	YNB+HU	WE	0	1	P7	3.75957507393959
HU	YNB+HU	WE	0	1	P8	4.13883220340066
HU	YNB+HU	WE	0	1	P8	4.4133756866515
HU	YNB+HU	WE	0	1	P6	4.46153636301914
HU	YNB+HU	WE	0	1	P6	4.25927362248843
HU	YNB+HU	WE	0	1	P7	4.3991258702035
